caption,channelTitle,commentCount,defaultLanguage,definition,description,dislikeCount,duration,favoriteCount,licensedContent,likeCount,publishedAt,regionRestriction,tags,title,vidId,viewCount,request_token,letter_search,contentRating,year,month,month_day,year_day,week_day,view_log,comment_log,like_log,dislike_log,view_class,week,description_sentiment,description_wordcount,tags_sentiment,tags_wordcount,title_sentiment,title_wordcount,title_featuring,intitle_a,intitle_b,intitle_c,intitle_d,intitle_e,intitle_f,intitle_g,intitle_h,intitle_i,intitle_j,intitle_k,intitle_l,intitle_m,intitle_n,intitle_o,intitle_p,intitle_q,intitle_r,intitle_s,intitle_t,intitle_u,intitle_v,intitle_w,intitle_x,intitle_y,intitle_z,title_length,lv_ratio,comment_view_ratio,like_dislike_ratio,is_weekend,is_friday,kclass
0,Passenger,1085,xxNoneFoundxx,1,"Passenger's new album ‘Runaway’ is out now. Stream, Download or Buy – https://Passenger.lnk.to/RunawayID 
Tour Tickets on sale now - https://Passenger.lnk.to/TicketsID


' Why Can't I Change' Stream or download – https://Passenger.lnk.to/WhyCantIChangeID


Directed & Produced:
Jarrad Seng and Mike Rosenberg
Edited by Jarrad Seng
http://www.jarradseng.com
Production Team  - Stu Larsen & Chris Vallejo 


Lyrics: 
why can’t i change
after all these years
why can’t i change
my ways

i find it so strange
after all these years
i’m still more or less the same

wherever i go
whatever i do
 whatever i know 
it just comes and goes so soon

whatever life brings
whatever song it seems
i’m still whistling the same old tune

why can’t i change
after all these years
why can’t i change
my ways

i find it so strange
after all these years
i’m still more or less the same

whoever i’m with
whatever i take 
whatever i give 
i’m still running in the same old race

whatever choice i make
whatever road i take
i still wind up in the same old place

so why 
why can’t i change
after all these years
why can’t i change
my ways

oh i
i find it so strange
after all these years
i’m still more or less the same

i’m more or less the same
i’m more or less the same 


Written by Michael Rosenberg

Follow Passenger
Online: https://passengermusic.com
Facebook: https://Passenger.lnk.to/FacebookID
Twitter: https://Passenger.lnk.to/TwitterID
Instagram: https://Passenger.lnk.to/InstaID
Spotify: https://Passenger.lnk.to/SpotifyID
Apple Music: https://Passenger.lnk.to/AppleMusicID
YouTube: https://Passenger.lnk.to/YouTubeID
Deezer: https://Passenger.lnk.to/DeezerID",379,190,0,1,26068,2018-06-08 07:31:07,0,"Let Her Go, Ed Sheeran, Whispers, All the Little Lights, Acoustic, Folk, Busking, The Boy Who Cried Wolf, Home, Lyrics, Live, Album, acoustic, busking, guitar, folk, Karaoke, Cover, Piano, Simple Song, Hearts on Fire, Anywhere, Beautiful Birds, Caravan, Lucy Rose, Holes, I hate, Life’s For the Living, covers songs, fast car, hotel california, runaway, brighton, no diggity, only know you love her, sound of silence",Passenger | Why Can't I Change (Official Video),0ZA8pkDxGOg,1880337,CPoBEAA,t,0,18,6,8,159,4,6.2742356918829945,3.0354297381845483,4.416107712323561,2.5786392099680717,6,23,0.07812121212121212,197,0.1698863636363636,35,0.0,7,0,4,0,1,1,4,2,2,2,3,0,0,1,0,3,1,0,0,1,2,1,0,0,0,0,1,0,47,0.7038479153782348,0.4837927497864794,1.7125729319761025,0,1,4.0
1,Sysav -Sydskånes avfallsaktiebolag,0,xxNoneFoundxx,1,"Visste du att det finns en varmblodig fisk som kallas T-RÖDING? Den överlever vintern tack vare den etanol som vi slänger i naturen.

Nej, det onaturliga ska naturligtvis sorteras. T-röd är precis som lösningsmedel, tändvätska, nagellack, motorolja och målarfärg avfall du ska lämna på återvinningscentralen eller till Farligt avfall-bilen. Lär dig mer om vad detta ställer till med i naturen på onaturligtavfall.se/T-RÖDINGEN",0,39,0,0,0,2017-11-16 14:02:58,0,"Marcus Johansson, Komiker, Sysav, Onaturligt avfall, Miljö, Farligt avfall",Om T-rödingen – Naturligtvis med Marcus,c5eTK4NVs_4,111,CKwCEAA,t,0,17,11,16,320,3,2.0453229787866576,0.0,0.0,0.0,2,46,0.0,60,0.0,5,0.0,5,0,2,0,1,2,2,0,2,0,3,0,0,1,2,2,0,0,0,3,2,2,2,1,0,0,0,0,39,0.0,0.0,1.0,0,0,4.0
0,Ed Sheeran,1574,xxNoneFoundxx,1,"I had so much fun recording this remix of 'Don't' with Rick Ross, hope you guys like it! It's available to buy now as part of the Don't EP here: http://smarturl.it/dontEP

Subscribe to my channel: http://bit.ly/SubscribeToEdSheeran
Watch the official video: http://bit.ly/DontOfficialVideo
Listen to the whole EP: http://bit.ly/DontEP
Hear more of my remixes: http://bit.ly/EdRemixes

Download 'x' on iTunes: http://smarturl.it/x-itunesdlx
Buy on CD & Vinyl here: http://smarturl.it/x-album
Buy on Google Play: http://smarturl.it/x-googleplaydlx

Follow me on...
Facebook: http://www.facebook.com/EdSheeranMusic
Twitter: http://twitter.com/edsheeran
Instagram: http://instagram.com/teddysphotos
Official Website: http://edsheeran.com",1130,260,0,1,32039,2014-08-18 14:05:42,0,"acoustic, Ed Sheeran (Musical Artist), official, edsheeran, lyrics, cover, Rick Ross (Organization Leader), ed sheeran, session, official video, live, remix, don't, rick ross, ed sheeran don't, don't remix, ed sheeran remix, rick ross remix, don't lyrics, don't live, don't official video, ed sheeran don't remix, don't audio, don't cover, don't lyrics dirty, don't acoustic, don't karaoke, don't dirty, ed sheeran don't live, sing, i see fire, all of the stars, give me love",Ed Sheeran - Don't (Remix ft. Rick Ross) [Official],sFWG3bNN6FQ,3804959,CKwCEAA,t,0,14,8,18,230,0,6.580349981429932,3.1970047280230456,4.505678952441556,3.0530784434834195,6,34,0.36875,69,-0.041558441558441565,32,0.0,8,1,2,0,2,1,3,3,0,1,4,0,1,1,1,2,2,0,0,1,2,2,0,0,0,1,0,0,51,0.6847172209923184,0.4858411387000917,1.475782242692981,0,0,4.0
0,Federico Macagno,0,xxNoneFoundxx,0,"KT Tunstall - Other Side of the World - live at T in the Park, 2008 - Album: Eye to the Telescope",3,251,0,0,3,2016-11-29 03:45:24,0,"KT Tunstall, Other Side of the World, live, T in the Park, 2008, Eye to the Telescope","KT Tunstall - Other Side of the World (live at T in the Park, 2008)",OTuwttjy7wg,429,CKwCEAA,t,0,16,11,29,334,1,2.6324572921847245,0.0,0.4771212547196624,0.4771212547196624,2,48,0.005681818181818178,21,0.005681818181818178,5,0.005681818181818178,14,0,3,0,0,2,5,1,0,3,3,0,1,4,0,2,2,0,0,3,1,5,1,1,0,0,0,0,67,0.18124558226875956,0.0,1.0,0,0,4.0
0,zmov1,7,xxNoneFoundxx,0,"Track 5

T-Ride:

Dan Arlie-Bass, Lead Vocals

Eric Valentine-Drums, Background Vocals

Jeff Tyson-Guitar, Background Vocals",0,225,0,0,27,2008-05-05 23:23:07,0,"rock, t ride, i hunger, dan arlie, eric valentine, jeff tyson",T-RIDE-I Hunger,cgsAOnZqOLk,5168,CKwCEAA,t,0,8,5,5,126,0,3.713322504987028,0.8450980400142568,1.4313637641589874,0.0,3,19,0.0,10,0.0,5,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,15,0.3854671287604705,0.22758541410806146,10.0,0,0,4.0
0,Harold Navarro,47,xxNoneFoundxx,0,"Footage from ""So. Central Rain (I'm Sorry)"" and ""Pretty Persuasion"". Both directed by filmmaker James Herbert.
""(Don't Go Back To) Rockville"" was released in October 1984 as the second single from the group's second album ""Reckoning"".",1,274,0,0,227,2010-01-20 16:54:02,0,"R.E.M., (Don't, Go, Back, to), Rockville, alternative, rock, indie, pop, 80's, Reckoning, REM, dont, james, herbert",R.E.M. - (Don't Go Back To) Rockville,z0JFv_xpp78,57564,CKwCEAA,t,0,10,1,20,20,2,4.760150964513521,1.6720978579357175,2.3560258571931225,0.0,4,3,-0.04591836734693877,34,0.0,15,0.0,6,0,1,0,2,0,1,0,0,0,1,0,2,2,0,1,4,0,0,0,0,1,0,1,0,0,0,0,37,0.4949477179940455,0.3512699219837879,10.0,0,0,4.0
0,zmov1,6,xxNoneFoundxx,0,"Track 11

T-Ride:

Dan Arlie-Bass, Lead Vocals

Eric Valentine-Drums, Background Vocals

Jeff Tyson-Guitar, Background Vocals",1,242,0,0,17,2008-05-05 23:47:29,0,"t ride, rock, heros villains, dan arlie, eric valentine, jeff tyson",T-RIDE-Heros & Villains,srLmDaGqxGE,4268,CKwCEAA,t,0,8,5,5,126,0,3.6302244107524317,0.7781512503836436,1.230448921378274,0.0,3,19,0.0,10,0.0,5,0.0,2,0,1,0,0,0,1,0,0,0,2,0,0,2,0,1,1,0,0,1,2,0,0,0,0,0,0,0,23,0.3389456909974445,0.21435348406528876,10.0,0,0,4.0
0,darkmidgetman1,2,xxNoneFoundxx,0,Tried to get the hiss out from my original post,1,173,0,0,9,2009-08-13 00:13:04,0,"Whispers, Can't, Stop, Talkin', Soul, R&B",Whispers - Can't Stop Talkin' (re-upload),wsL5XxF8IHo,1889,CN4CEAA,t,0,9,8,13,225,3,3.276231957921833,0.3010299956639812,0.9542425094393248,0.0,3,33,0.375,9,0.0,5,0.0,5,0,3,0,0,1,2,0,0,1,2,0,1,2,0,2,2,3,0,2,2,2,1,0,0,0,0,0,41,0.2912621944035416,0.09188299226985422,10.0,0,0,4.0
0,1MyOtherVoice1,7,xxNoneFoundxx,0,"Top à Nana Mouskouri, Oct 19 1974. Ron Mael - Russell Mael - Ian Hampton - Trevor White - Dinky Diamond",0,190,0,0,74,2011-11-03 15:27:21,0,"Top, Nana, Mouskouri, 1974, Ron, Mael, Russell, Ian, Hampton, Trevor, White, Dinky, Diamond, Kimono, My, House, Sparks, This, Town, Ain't, Big, Enough, For, Both, Of, Us",SPARKS - This Town Ain't Big Enough For Both Of Us,oPt0pVAB6n0,11146,CN4CEAA,t,0,11,11,3,307,3,4.047119038720181,0.8450980400142568,1.869231719730976,0.0,4,44,0.25,20,0.125,25,0.0,10,0,0,0,0,0,0,1,2,3,3,0,0,0,0,3,4,0,0,1,2,2,1,0,1,0,0,0,50,0.4618672447850911,0.20881472275189164,10.0,0,0,4.0
0,pdmouse,343,xxNoneFoundxx,0, ,91,247,0,0,6967,2010-08-10 02:16:07,0,"Van, Halen, Can't, Stop, Lovin', You, Official, Music, Video, WIDESCREEN, HD",Van Halen - Can't Stop Lovin' You [HD],NPZ8I9qRRSI,1360178,CN4CEAA,t,0,10,8,10,222,1,6.1335957461344295,2.5352941200427703,3.843045810534569,1.9590413923210936,6,32,0.0,1,0.0,10,0.0,7,0,3,0,0,0,1,0,0,0,1,0,0,1,0,4,3,1,0,0,0,2,1,1,0,0,0,0,38,0.6265567490254911,0.4133454868851744,1.9616970961401108,0,0,4.0
0,bossplaya82,0,xxNoneFoundxx,0,(1991),0,325,0,0,7,2012-01-29 13:18:46,0,"Ice-T, ICE T",ICE-T - Bitches 2,_OgBWd9-KT0,922,CN4CEAA,t,0,12,1,29,29,6,2.964730921053629,0.0,0.8450980400142568,0.0,2,4,0.0,0,0.0,1,0.0,3,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,17,0.2850505029015987,0.0,10.0,1,0,4.0
0,xoliljxv,6,xxNoneFoundxx,1,":(
https://www.instagram.com/xoliljxv",0,146,0,0,14,2018-10-01 20:14:16,0,,Liljxv - Miss u hoe,ReOZET5PSbQ,35,CDIQAA,u,0,18,10,1,274,0,1.5440680443502757,0.7781512503836436,1.146128035678238,0.0,1,40,-0.75,0,0.0,0,0.0,4,0,0,0,0,0,1,0,0,1,2,1,0,1,0,0,1,0,0,0,2,0,1,1,0,1,0,0,19,0.7422781916068434,0.5039617607727125,10.0,0,0,4.0
0,PinkVEVO,265,xxNoneFoundxx,0,"Music video by P!nk performing U + Ur Hand. (C) 2007 RCA Records, a division of Sony Music Entertainment

http://vevo.ly/Q9Emvt",384,271,0,1,10816,2016-10-13 20:58:07,1,"LaFace Records, P!nk, Pop, U + Ur Hand","P!nk - U + Ur Hand (from Live from Wembley Arena, London, England)",41fiLtHvmHE,1220023,CGQQAA,u,0,16,10,13,287,3,6.0863680181164925,2.423245873936808,4.0340666785975605,2.5843312243675305,6,41,0.0,18,0.0,3,0.13636363636363635,12,0,3,1,0,3,4,2,1,0,1,0,1,2,3,7,4,0,0,4,0,0,0,1,0,0,1,0,66,0.6628036074371257,0.3981431728616887,1.5609712255768708,0,0,4.0
0,Duško Dragoljević,184,xxNoneFoundxx,0,"jedno oktobarsko subotnje popodne za sećanje na jedan predivan grad i dane provedene u njemu studirajući ...

Music: 
Zvonko Bogdan - U tom Somboru; 
Zvonko Bogdan - Od Sombora do Subotice; 
Zvonko Bogdan - Fijaker stari

Music Copyright: PGP RTS",68,330,0,0,1339,2009-11-02 09:17:14,0,"Sombor, popodne, Zvonko, Bogdan, tamburasi",u tom Somboru ...,vjYeTjMk5Ho,582554,CGQQAA,u,0,9,11,2,306,0,5.765336188608012,2.2648178230095364,3.126780577012009,1.8325089127062364,5,45,0.0,37,0.0,4,0.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,1,0,1,2,0,0,0,0,0,17,0.5423414133577077,0.39283360916310345,1.7062839669327454,0,0,4.0
0,Atlantic Records,44899,xxNoneFoundxx,1,"Sean Paul - Got 2 Luv U (feat. Alexis Jordan) [Official Video]

Sean Paul's ""Got 2 Luv U"" video was shot at the Hard Rock Hotel in Las Vegas, and was directed by Ben Mor.

Buy the single here: http://atlr.ec/omcYHc

Subscribe for more official content from Atlantic Records:
https://Atlantic.lnk.to/subscribe

Follow Sean Paul
http://allseanpaul.com
http://facebook.com/seanpaul
https://instagram.com/duttypaul
https://twitter.com/duttypaul

Follow Alexis Jordan
https://facebook.com/alexisjordanofficial
https://instagram.com/alexisjordanofficial
https://twitter.com/AlexisJordan
http://alexisjordanofficial.com

Follow Atlantic Records
https://facebook.com/atlanticrecords
https://instagram.com/atlanticrecords
https://twitter.com/AtlanticRecords
http://atlanticrecords.com

The official Atlantic Records YouTube Channel is home to the hottest in hip-hop, rock, pop, R&B, indie, musicals and soundtracks. With over 70 years of global recorded music history, Atlantic Records’ legacy and passion for artistry continues with Top 40 hitmakers like Wiz Khalifa, Sean Paul, Trey Songz, Bruno Mars, Charlie Puth, Janelle Monáe, and B.o.B. 

Atlantic Records prides itself for working on Motion Picture Soundtracks, such as “The Greatest Showman”, “Suicide Squad” and “The Fate of the Furious.” As well as Musical Soundtracks including “Dear Evan Hansen,” and Grammy and Tony Award Winning “Hamilton”.
 
It is home to world-renowned record labels representing music from every genre, including Asylum, Big Beat, Canvasback, Elektra, Fueled By Ramen, Rhino, Roadrunner, and Sire.
 
Subscribe for the latest official music videos, official audio videos, performances, bts and more from our artists and projects.
https://Atlantic.lnk.to/Subscribe

#AtlanticRecords #Atlantic",28545,214,0,1,848673,2011-09-15 22:38:02,0,"Sean Paul, Got 2 Luv U, alexis jordan, Sean Paul - Got 2 Luv U (feat. Alexis Jordan) [Official Music Video], official music video, Sean Paul - Got 2 Luv U, Got 2 Luv U (feat. Alexis Jordan), Got 2 Luv U (feat. Alexis Jordan) [Official Music Video], atlantic records, got 2 luv u feat alexis jordan, sean paul alexis jordan, sean paul got 2 luv u, got 2 luv u sean paul, got 2 luv u - sean paul, got 2 luv u - sean paul ft alexis jordan, got 2 luv u ft alexis jordan, sean, paul",Sean Paul - Got 2 Luv U (feat. Alexis Jordan) [Official Video],tDq3fNew1rU,295762769,CGQQAA,u,0,11,9,15,258,3,8.470943503550277,4.6522366684127165,5.928740385589478,4.455530047342702,8,37,0.2413003663003663,189,0.0,17,0.0,11,1,5,0,1,2,4,3,0,0,4,0,0,3,0,2,3,0,0,1,1,2,2,1,0,1,0,0,62,0.699891385546919,0.5491993502805097,1.33064760479517,0,0,4.0
0,Jack Ü,70477,xxNoneFoundxx,1,"Official video for Skrillex & Diplo - ""Mind"" feat. Kai 

Directed by: Liam Underwood
Filmed by: Jas Davis & Liam Underwood
Edit: Liam Underwood

Official Jack Ü Store: http://smarturl.it/JackUStuff

Skrillex and Diplo Present Jack Ü
iTunes: http://smarturl.it/PresentingJackU
Spotify: http://smarturl.it/S_PresentingJackU
Beatport: http://smarturl.it/B_PresentingJackU

Follow Jack Ü Online
http://facebookcom/jackuofficial
http://soundcloud.com/jacku
http://jackuofficial.com

Follow Kai Online
http://facebook.com/listentokaimusic
http://soundcloud.com/listentokai
http://twitter.com/listentokai
http://instagram.com/listentokai
http://www.listentokai.com/",43451,242,0,1,1752502,2016-02-27 20:51:32,0,"skrillex, diplo, skrillex and diplo, jack u, jack ü, mind, kai, edm, dance","Skrillex & Diplo - ""Mind"" feat. Kai (Official Video)",fDrTbLXHKu8,230784338,CGQQAA,u,0,16,2,27,58,5,8.363206332425747,4.8480474091500865,6.243658522266925,4.637999775939676,8,8,0.0,38,0.0,8,0.0,8,1,3,0,1,2,3,3,0,0,7,0,1,4,0,1,2,1,0,1,0,1,0,0,0,1,0,0,52,0.7465627743822447,0.5796876480678566,1.3461963829012769,1,0,4.0
0,MaryJBligeVEVO,5535,xxNoneFoundxx,1,"Mary’s new album Strength Of A Woman is now available everywhere: https://maryjblige.lnk.to/SOAWYD

Follow MJB:
https://www.facebook.com/maryjblige
https://www.instagram.com/therealmaryjblige
https://twitter.com/maryjblige
http://www.maryjblige.com

Music video by Mary J. Blige performing U + Me (Love Lesson). (C) 2016 Capitol Records

http://vevo.ly/SWv0J5",8087,301,0,1,114232,2017-02-17 05:00:02,0,"Mary, J., Blige, Me, (Love, Lesson), Capitol, Records, (CAP)",Mary J. Blige - U + Me (Love Lesson) (Audio),NSh3Uh-kj_k,13279876,CGQQAA,u,0,17,2,17,48,4,7.123194019853747,3.7431176252147416,5.057787780588331,3.907787443110616,7,7,0.34545454545454546,27,0.5,8,0.5,9,0,1,0,0,1,4,0,1,0,2,0,0,1,0,1,3,0,0,1,2,0,1,1,0,0,1,0,44,0.7100449273866861,0.5254830367924745,1.2942842603952658,0,1,4.0
0,BIGBANG,35092,xxNoneFoundxx,1,"Available on iTunes @ http://smarturl.it/SR_LetsTalkAboutLove

BIGBANG's youngest and solo artist SEUNGRI. His field of expertise branches out to different areas, not only as a singer in South Korea but taking on various roles overseas as well. He returns after 2 years and 7 months, with a deepened and matured collage of musical pieces. He comes back as an upgraded artist with knowledge of world music who self-writes, composes and produces his entire 2nd solo mini album [LET'S TALK ABOUT LOVE]. His power that dominates the stage and his gentle voice that melts the hearts of many are greatly loved home and abroad. 

▶ SEUNGRI's 2ND Mini Album [LET""S TALK ABOUT LOVE] track list 
   01. LET'S TALK ABOUT LOVE (Feat. G-DRAGON & TAEYANG OF BIGBANG) 
  02. 할말있어요 (GOTTA TALK TO U)
  03. GG BE (지지베) (Feat. JENNIE KIM OF YG NEW ARTIST)
  04. 그 딴 거 없어
  05. YOU HOOOO!!!
  06. LOVE BOX
 
  *ALBUM BONUS TRACK
  07. 할말있어요 (HARD REMIX VER) 

#SEUNGRI #승리 #할말있어요 #GOTTATALKTOU

More about BIGBANG @
http://ygbigbang.com/
http://www.facebook.com/bigbang
http://www.youtube.com/BIGBANG
http://iTunes.com/BIGBANG
http://sptfy.com/BIGBANG
http://weibo.com/bigbangasia
http://twitter.com/ygent_official",3354,283,0,1,242496,2013-08-19 02:57:41,0,"BIGBANG, Seungri (Musical Artist), v.i, vi, victory, 2nd, solo, Let's Talk About Love, 할말있어요, 빅뱅, 승리, 솔로, YG, Family, Entertainment, 와이지, 패밀리, T.O.P, G-DRAGON, DAESUNG, TAEYANG, 탑, 지드래곤, 대성, 태양, 0819, 0821",SEUNGRI - 할말있어요(GOTTA TALK TO U) M/V,Yki3X1pG3ZE,16033108,CGQQAA,u,0,13,8,19,231,0,7.2050177180131545,4.545208120686525,5.384704579258879,3.525563058270067,7,34,0.22498255582137164,177,0.16666666666666666,26,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0.7473548005019699,0.6308392704327597,1.527331802115337,0,0,4.0
0,MYSTIC PIMP,981,xxNoneFoundxx,1,"prod. Brobak
https://soundcloud.com/lil_peep/about-u-prod-brobak

#GOTHBOICLIQUE

KEEP UP WITH ME OUTSIDE OF YOUTUBE:
twitter - https://twitter.com/punkstepdad
instagram - @punkstepdad",317,195,0,1,25455,2016-11-03 03:20:02,0,"thraxxhouse, gothboiclique, g59records, pouya, buffetboys, sesh, hollow, water, boyz, healthy",Lil Peep - About U,IjebaddTUsI,1803826,CJYBEAA,u,0,16,11,3,308,3,6.256194642471773,2.991669007379949,4.405773101373357,2.501059262217752,6,44,0.0,11,0.2,9,0.0,4,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,18,0.7042257079828753,0.4781930835511798,1.7615628577575757,0,0,4.0
0,FantasiaVEVO,15197,xxNoneFoundxx,0,"Fantasia's official music video for 'When I See U'. Click to listen to Fantasia on Spotify: http://smarturl.it/FantSpotify?IQid=F...

As featured on Fantasia. Click to buy the track or album via
iTunes: http://smarturl.it/FantasiaWISY?IQid=...
Google Play: http://smarturl.it/WISYGPlay?IQid=Fan...
Amazon: http://smarturl.it/FantasiaAmazon?IQi...

More From Fantasia
Without Me: https://youtu.be/6n5SqwERoOc
Lose To WIn: https://youtu.be/_cp-AK8ETdg
Truth Is: https://youtu.be/e265_NvKvRQ

More great Classic RnB videos here: http://smarturl.it/ClassicRNB?IQid=Fa...

Follow Fantasia
Website: http://www.fantasiaofficial.com/us/home
Facebook: https://www.facebook.com/Fantasia
Twitter: https://twitter.com/tasiasword

Subscribe to Fantasia on YouTube: http://smarturl.it/FantasiaSub?IQid=F...

---------

Lyrics:

I put your picture on my mirror,
Start to blush when somebody says your name
In my stomach there's a pain
See you walk in my direction I go the other way
I start to stutter when I speak
Try to stand but my knees go weak
What happening to me in the dark can you tell me what it means
I lay my head on my pillow
Staring out the window
Wish on a star for a sign
It's the reason why

You're always on my mind
When you come around I get shy
When I see you, when I see you
Never know when you might walk by
So I gotta be right on time
When I see you when I see you
""",27942,217,0,1,509983,2009-10-03 04:45:37,1,"truth is, Fantasiavevo, without me, vevo, when i see you, grammy, barrino, video, acoustic, Fantasia When I See U, music, When I See U lyrics, american idol, When I See You, hd, Fantasia Barrino, collard greens, Fantasia, r and b, Fantasia When I See U official, soul, When I See U live, FantasiaVevo, official, download, remix, bittersweet, Fantasia lyrics, winner, lyrics, official video, cover, hood boy, Fantasia live, original, Sony, Vevo, to",Fantasia - When I See U,R8iqEfje7Aw,89951904,CJYBEAA,u,0,9,10,3,276,5,7.954010360432456,4.181757863468677,5.707555699373926,4.446257488316375,7,40,0.19023809523809526,163,0.16193181818181818,37,0.0,5,0,3,0,0,0,3,0,0,1,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,23,0.7175695580893875,0.5257420689657384,1.2836763760020464,1,0,4.0
1,JustinBieberVEVO,473901,xxNoneFoundxx,1,"‘Purpose’ Available Everywhere Now!
iTunes: http://smarturl.it/PurposeDlx?IQid=VEVO1113 
Stream & Add To Your Spotify Playlist: http://smarturl.it/sPurpose?IQid=VEVO1113 
Google Play: http://smarturl.it/gPurpose?IQid=VEVO1113 
Amazon: http://smarturl.it/aPurpose?IQid=VEVO1113 

Director: Brad Furman
Production Company: Happy Place
Producer: Roger Ubina
Executive Producer: Tara Razavi
 
Download or stream the single below:
iTunes: http://smarturl.it/iWDYM?IQid=YT
Google: http://smarturl.it/gWDYM?IQid=YT
Amazon: http://smarturl.it/aWDYM?IQid=YT
Stream On Spotify & Add To Your Playlist: http://smarturl.it/sWDYM?IQid=YT
 
Follow Justin:
http://facebook.com/justinbieber
http://twitter.com/justinbieber
http://instagram.com/justinbieber
http://shots.com/justinbieber 
http://fahlo.me/justinbieber
And sign up to Justin’s newsletter: http://justinbiebermusic.com
 
Lyrics:
What do you mean?
When you nod your head yes
But you wanna say no
What do you mean?
When you don’t want me to move
But you tell me to go
What do you mean?
Said we’re running out of time
Trying to catch the beat make up your mind
What do you mean?
Better make up your mind
What do you mean?
You’re so indecisive of what I’m saying
Don’t want us to end where do I start
First you wanna go left and you want to turn right
First you up and you’re down and then between

Ohh I really want to know…

When you nod your head yes
But you wanna say no
What do you mean?
What do you mean?
But you tell me to go
Said we’re running out of time
What do you mean?
Better make up your mind
What do you mean?
You’re overprotective when I’m leaving
Trying to compromise but I can’t win
You wanna make a point but you keep preaching
You had me from the start won’t let this end
First you wanna go left and you want to turn right
Wanna argue all day make love all night
First you up and you’re down and then between
Ohh I really want to know…
What do you mean?
When you nod your head yes
What do you mean?
When you don’t want me to move
But you tell me to go
What do you mean?
Said we’re running out of time
What do you mean?
Better make up your mind
What do you mean?

http://vevo.ly/zvsAcK",963015,298,0,1,7201090,2015-08-31 03:00:00,0,"Justin Bieber, What Do You Mean",Justin Bieber - What Do You Mean?,DK_0jXPuIr0,1944265383,CJYBEAA,u,0,15,8,31,243,0,9.288755543772506,5.675687625124858,6.8573982388141275,5.983633051783407,9,36,0.03864379084967321,276,-0.3125,1,-0.3125,6,0,2,1,0,0,3,0,0,1,2,0,0,0,0,2,2,0,0,1,1,2,2,0,0,0,0,0,33,0.7382472502908699,0.6110277742135252,1.1460258641312064,0,0,4.0
