caption,categoryId,channelId,channelTitle,commentCount,contentRating,defaultLanguage,definition,description,dimension,dislikeCount,duration,favoriteCount,licensedContent,likeCount,liveBroadcastContent,projection,publishedAt,regionRestriction,tags,title,vidId,viewCount,request_token
false,10,UCBJjEiUfydSVGkoh31M61yQ,Sound'N'Grace,1012,,xxNoneFoundxx,hd,"Wydawca/Producent GORGO MUSIC http://www.gorgo.com.pl
Sound'n'Grace https://www.facebook.com/soundngrace

Muzyka, produkcja muzyczna: Bartosz Zielony (TABB) 
słowa: Patrycja Kosiarkiewicz
miks, mastering: Marcin Szwajcer
 
Produkcja teledysku:
reżyseria i montaż: Alan Kępski
zdjęcia: Maciej Domagalski
charakteryzacja: Anna Piechocka, Monika Gałecka

Kup płytę Sound `n`Grace - Życzenia
http://bit.ly/2z09xOA

Piosenka dostępna:
http://soundline.biz/SoundnGraceIdealnie
iTunes https://itunes.apple.com/pl/album/idealnie-single/id1300076950?l=pl
Tidal https://listen.tidal.com/album/80358192
Wimp https://play.wimpmusic.com/album/80358192
Spotify https://open.spotify.com/album/4Nk6DMyBEGLxNOGauwsNda
Deezer https://www.deezer.com/pl/album/50649292
Google Playhttps://play.google.com/store/music/album/Sound_n_Grace_Idealnie?id=Btxtiynkjlbtyu5vu7rp5bwprzm
Plus Music https://plusmusic.pl/album/3863139/idealnie
PlayTheMusic http://www.playthemusic.pl/mp3/utwor.html?pid=2794989&artistId=730512&t=Sound+n+Grace%2BIdealnie
Muzyka T-Mobile http://www.muzyka.t-mobile.pl/main/utwor.htm?pid=5087199
Empik.com http://www.empik.com/idealnie,p1171115539,ebooki-i-mp3-p
 
„”Idealnie” to piosenka na przekór czasom. Dziś chcemy coraz więcej, i rzadko jesteśmy wdzięczni za to, co już mamy. Jestem pewna, że każdy człowiek może znaleźć coś, za co może być wdzięczny, ważne, by sobie o tym przypomniał. Często narzekamy na złe rzeczy zamiast cieszyć się z tych dobrych - a przecież tak wiele zależy od nastawienia. Słyszy się o tzw. samospełniających się przepowiedniach - przyciągamy do siebie to, czemu dajemy dużo uwagi, czego  się boimy, od czego uciekamy. Tu oczywiście  temat jest potraktowany z przymrużeniem oka - nie spotka mnie żadne tsunami, żadna burza, ba, nawet mżawka, będzie po prostu idealnie. Ale tak naprawdę tym tekstem zapraszamy do lekkości, radości i traktowania wszystkiego jako lekcji życia” - mówi autorka tekstu Patrycja Kosiarkiewicz.

Teskt:

Za ten nowy dzień, nieprzewidywalny wiem,
ale zawsze szczodry,
podziękować chcę
nim na dobre zacznie się, zacznie się.

Bo będzie mi, bo będzie dziś
jak z płatka iść wszystko idealnie.
Tsunami huk, pomruki burz
czy nawet mżawka, nic mnie dopadnie.
Będzie mi, będzie mi idealnie.

Za ten nowy rok i za szanse,
które mam na wyciągnięcie dłoni,
już zawczasu chcę podziękować
jak się da, jak się da.

Sprzyja nam cały świat.
Siła drzemie w nas.
Wydech, wdech, dotykamy chmur.
Sprzyja nam cały świat,
jego obieg.
Wciąż uczymy się pilnie tu.",2d,1608,PT3M33S,0,True,25689,none,rectangular,2017-10-31T16:59:29.000Z,,"[""Sound'n'Grace"", 'Idealnie', 'Oficjalny Teledysk', 'Sound', 'Grace', 'Sound & Grace', 'Music', 'Single', 'Nowy singiel', 'Nowy album', 'Życzenia', 'Zyczenia']",Sound'n'Grace - Idealnie (Oficjalny Teledysk),Qj3jBhBvhYI,5437186,CPoBEAA
false,10,UCc9EzBNAtdnNiDrMw5CAxUw,relaxdaily,21677,,xxNoneFoundxx,hd,"Relaxdaily's instrumental background music: slow and relaxing music for work, to study, for yoga, spa and as music to relax.
► The CD version is now available on: https://shop.relaxdaily.net and
► Amazon: https://goo.gl/iodFWn

Use this in your relaxation music playlist, as yoga music or as meditation music. I know, this is not the ordinary music for meditation, but it works for many people. Use it as music while you're studying, doing homework, working mentally or creatively, while reading, writing, while thinking or reflecting, dreaming, reviewing, making future plans. Some use it as sleep music, though there might be even calmer sleep music out there for you....

Call it chillout, ambient, New Age, instrumental, or background music - this is not as much about a genre as it is about a feeling. A way of life. With the relaxdaily project, I try to take a little heat from our (generally) too busy lives. As a soundtrack for you, when you feel the need for some positive, cooling, liberating tunes.

Hope you enjoy the music,
Have a great day,
Michael (relaxdaily musician and video creator)

B-Sides N°1 is a collection of 32 tracks that I created during the first 6 months of this project. 

► Listen to this mix (B-Sides N°1) and more relaxdaily music also on Google Play, Apple Music and Spotify.

► My favorite focus music stream: https://relaxdaily.net/focus-music/

► Enjoy another light and calm relaxdaily music mix of  here on YouTube:
 “Season 3”: https://youtu.be/AzqTd73CCrA

► Subscribe to my YouTube channel: http://goo.gl/1WLRB (! don't forget to activate notifications via notification bell!)


© 2011-2017 relaxdaily",2d,13871,PT2H35M1S,0,True,306094,none,rectangular,2012-07-20T13:38:00.000Z,,"['slow music', 'slow instrumental', 'instrumental music', 'relaxing music', 'music for relaxation', 'spa music', 'massage music', 'soothing music', 'background music', 'background music instrumental', 'peaceful music', 'sleep music', 'relaxation playlist', 'study music', 'homework music', 'work music', 'relaxdaily', 'long', 'music']",Background Music Instrumentals - relaxdaily - B-Sides N°1,qycqF1CWcXg,76964481,CPoBEAA
false,10,UCCmfZuv1KR-WpKt6s-FJPmQ,Steve Seagulls,1456,,xxNoneFoundxx,hd,"Finnish band called Steve'n'Seagulls plays Metallica's Seek And Destroy. Video by Jaakko Manninen Photography. Sound recording by Antti Laitila.
Visit us on Facebook https://www.facebook.com/Stevenseagulls
Pre order our upcoming FARM MACHINE-album here: 
iTunes: http://smarturl.it/SSFarmMachine_iTunes
Amazon Music: http://smarturl.it/SSFarmMachine_AmzMp3

Prefer a physical copy and t-shirt? Click below:
http://spinefarm.merchnow.com/catalogs/Steve-n-Seagulls",2d,637,PT5M20S,0,False,43561,none,rectangular,2015-04-27T12:47:29.000Z,,"['Meta', 'Heavy', 'Thras', ""Steve'n'Seagulls"", 'Banjo', 'mandol', 'acous', 'doub', 'fin', 'cover', 'live', 'thunders', 'trooper', 'acoustic']",Seek And Destroy by Steve'n'Seagulls (LIVE),F5m_8HuEBI4,5078826,CPoBEAA
false,10,UC_eOccJn9VU-KaQWRmiuz5Q,SylwiaGrzeszczak,2606,,xxNoneFoundxx,hd,"Sylwia Grzeszczak feat. Sound'n'Grace - Kiedy tylko spojrzę

Chcesz wiedzieć więcej o Sylwii Grzeszczak?
Zapisz się tutaj: https://wmg.lnk.to/SylwiaGrzeszczakNews

Produkcja wideo: Cam-L Studio (www.cam-l.pl)
Reżyseria: Kamil Przybylak, Dominik Grabowski
Scenariusz: Dominik Grabowski
DoP / Ronin: Kamil Przybylak
Operatorzy: Tomasz Góralczyk, Barłomiej Osses, Kamil Przybylak
Ostrzyciel: Adam Rotnicki
Pilot drona: Dawid Lewandowski, Krystian Dłubała
Stylizacja: Szymon Duży, Kajetan Góra, Paulina Mańkiewicz
Makeup: Magdalena Ferfet, Magdalena Banachowicz, Arleta Molata
Aktorzy: Gamou Fall, Anna-Maria Sobczak
Orkiestra: kierownictwo Anna Machowska
Chór: Sound`n`Grace
Montaż: Kamil Przybylak
Koloryzacja: Kamil Przybylak, Adam Rotnicki
 
Specjalne podziękowania dla Pana Bogdana Królika za wspaniałe pole tulipanów w Chrzypsku Wielkim.


Music video by Sylwia Grzeszczak  feat. Sound'n'Grace performing Kiedy tylko spojrzę. (P) 2015 The copyright in this audiovisual recording is owned by GORGO MUSIC under exclusive licence to Warner Music Poland Sp. z.o.o.",2d,4755,PT3M25S,0,True,81599,none,rectangular,2015-05-08T17:00:17.000Z,,"['Sylwia Grzeszczak', ""Sound'n'Grace"", 'Kiedy tylko Spojrzę', 'Księżniczka', 'komponując siebie', 'gorgo', 'Warner Music Group (Record Label)', 'wm poland', 'wmg', 'pomaton', 'Official', 'Kiedy Tylko Spojrze (Musical Recording)', 'dach']",Sylwia Grzeszczak feat. Sound'n'Grace - Kiedy tylko spojrzę [Official Music Video],goH0I0aLTS0,30340897,CPoBEAA
false,10,UC9wvnHwKWvE_unCTf1eLKHw,Johnny Hallyday Officiel,748,,xxNoneFoundxx,sd,"© 2009 WMG
Joue Pas De Rock'N'Roll Pour Moi (Clip: Stade De France 2009)",2d,682,PT3M46S,0,True,8725,none,rectangular,2011-03-15T18:00:28.000Z,,"['Johnny Hallyday', 'johnny', 'hallyday', 'joue pas de rock n roll pour moi', 'live', 'johnny hallyday live', 'johnny hallyday l envie', 'johnny hallyday marie', 'johnny hallyday allumer le feu', 'johnny hallyday je te promet']",Johnny Hallyday - Joue Pas De Rock'N'Roll Pour Moi [Live],1c32Ka09we0,4060190,CPoBEAA
false,10,UC_dnmGTgfUItaGfd-fCDaaw,Mitsos Fragopoulos,867,,xxNoneFoundxx,hd,"Guns N' Roses performing the 17th song of the concert in Tokyo,Sweet Child O' Mine.Axl Rose sings as intro of the song,Sail Away Sweet Sister of Queen and Bad Time of Grand Funk Railroad.Lyrics:
She's got a smile that it seems to me
Reminds me of childhood memories 
Where everything 
Was as fresh as the bright blue sky 
Now and then when I see her face 
She takes me away to that special place
And if I'd stare too long 
I'd probably break down and cry 


Sweet child o' mine 
Sweet love of mine 


She's got eyes of the bluest skies 
As if they thought of rain 
I hate to look into those eyes 
And see an ounce of pain 
Her hair reminds me of a warm safe place 
Where as a child I'd hide 
And pray for the thunder 
And the rain 
To quietly pass me by


Sweet child o' mine 
Sweet love of mine 


Where do we go 
Where do we go now 
Where do we go 
Sweet child o' mine",2d,656,PT9M4S,0,False,12014,none,rectangular,2011-09-12T20:55:46.000Z,,"['Guns', 'Roses', 'GnR', 'gnr', 'guns', 'and', 'roses', 'Queen', 'queen', 'grand', 'funk', 'railroad', 'gfr', 'bad', 'time', 'sail', 'away', 'sweet', 'sister', 'child', 'of', 'mine', ""o'"", 'japan', 'tokyo', 'dome', '1992', ""92'"", 'paradise', 'city', 'dont', 'cry', 'live', 'HD', 'hd', 'high', 'definition', 'HQ', 'with', 'lirycs', 'guitar', 'solo', 'bass', 'drums', 'axl', 'rose', 'slash', 'izzy', 'stradlin', 'gilby', 'clarke', 'duff', 'mckagan', 'steven', 'adler', 'matt', 'sorum', 'awasome', 'riff', 'rolling', 'stones', 'beatles', 'led', 'zeppelin', 'red', 'hot', 'chilli', 'peppers', 'freddie', 'mercury', 'brian', 'may']",Guns N' Roses - Sweet Child O' Mine Live In Tokyo 1992 HD,pS5SsssJhcg,3330250,CPoBEAA
false,10,UCrgBm_bkqcg9PSSWiYe792g,Costantino,521,,xxNoneFoundxx,hd,Joe Dassin : Et si tu n'existais pas + lyrics,2d,1042,PT3M25S,0,False,17890,none,rectangular,2013-03-20T11:25:04.000Z,,['Lyrics Joe Dassin'],Joe Dassin : Et si tu n'existais pas + Paroles,mrWuXx-WEvQ,5447676,CPoBEAA
false,10,UCcp6vwvEX6sE5XioIp6tyzA,PorcelainBlackVEVO,19572,,xxNoneFoundxx,sd,"Love TIWRnRLL? Download it on iTunes as the Single of the Week: 
http://itunes.apple.com/WebObjects/MZStore.woa/wa/viewMultiRoom?fcId=421229013 

Music video by Porcelain Black performing This Is What Rock N Roll Looks Like. (C) 2011 2101 Records/Universal Republic Records",2d,18622,PT4M37S,0,True,156086,none,rectangular,2011-03-24T22:31:44.000Z,,"['Porcelain', 'Black', 'This', 'Is', 'What', 'Rock', 'Roll', 'Looks', 'Like', 'Universal', 'Records', 'Pop']",This Is What Rock N Roll Looks Like (Explicit),i9LCHgpzfxQ,15379298,CPoBEAA
false,10,UCUO9OUnjBNErxrWzlxlihDw,JamieNCommonsVEVO,976,,xxNoneFoundxx,hd,"Buy Now!
iTunes: http://smarturl.it/JamieEP
FREE DOWNLOAD of Jamie N Commons - ""The Preacher"": 
http://smarturl.it/ThePreacher?IQid=youtube

Sign up for updates: http://smarturl.it/JamieNCommons.News

Music video by Jamie N Commons performing Rumble And Sway. © 2013 KIDinaKORNER/Interscope Records",2d,715,PT3M14S,0,True,34844,none,rectangular,2013-05-17T15:40:08.000Z,,"['Jamie', 'Commons', 'Rumble', 'And', 'Sway', 'Interscope', 'Rock']",Jamie N Commons - Rumble And Sway,T-K2BohOav8,4079746,CPoBEAA
false,10,UCGdO2lsX_Rk_81v3QesZeBQ,HeleneSegaraVEVO,2050,,xxNoneFoundxx,hd,"Abonnez-vous à la CHAINE OFFICIELLE VEVO de HELENE SEGARA pour découvrir toutes ses nouvelles vidéos : http://www.youtube.com/subscription_center?add_user=HeleneSegaraVEVO
----------------------------------------
Retrouvez Hélène Ségara sur :
Site officiel : http://www.helene-segara.fr
Facebook : https://www.facebook.com/helene.segara.officiel
Twitter : https://twitter.com/helenesegaraoff
Instagram : https://www.instagram.com/helenesegaraoff
Deezer : http://www.deezer.com/artist/7004
Spotify : https://open.spotify.com/artist/4jqOuZDAtFnB3uGEnNxlvX
----------------------------------------
Et si tu n'existais pas
Dis-moi pourquoi j'existerais
Pour traîner dans un monde sans toi
Sans espoir et sans regret
Et si tu n'existais pas
J'essaierais d'inventer l'amour
Comme un peintre qui voit sous ses doigts
Naître les couleurs du jour
Et qui n'en revient pas

#HélèneSégara #EtSiTuNexistaisPas #Vevo #Pop #vevoofficial",2d,2269,PT3M34S,0,True,54121,none,rectangular,2013-09-17T14:22:34.000Z,"{'allowed': ['CR', 'CU', 'CV', 'CW', 'CX', 'CY', 'CZ', 'CC', 'CD', 'VE', 'CF', 'CG', 'CH', 'CI', 'CK', 'CL', 'CM', 'CN', 'CO', 'KY', 'KZ', 'TF', 'TC', 'KP', 'TL', 'KR', 'TN', 'TH', 'TK', 'KW', 'KH', 'KI', 'TW', 'TV', 'KM', 'KN', 'TR', 'RS', 'KE', 'KG', 'IE', 'DZ', 'DE', 'DM', 'DO', 'DK', 'DJ', 'UG', 'LY', 'UA', 'LU', 'LT', 'UM', 'LS', 'LR', 'LI', 'US', 'LK', 'IM', 'LA', 'LC', 'LB', 'ET', 'LV', 'ER', 'ES', 'IT', 'TJ', 'EG', 'EE', 'EC', 'EH', 'SR', 'VI', 'MZ', 'VN', 'MX', 'MY', 'MV', 'MW', 'MT', 'MU', 'MR', 'MS', 'MP', 'MQ', 'MN', 'MO', 'ML', 'MM', 'MK', 'MH', 'MF', 'MG', 'MD', 'ME', 'MC', 'VU', 'MA', 'TD', 'FR', 'TG', 'FK', 'FJ', 'FI', 'FO', 'FM', 'NC', 'NA', 'QA', 'NG', 'NF', 'NE', 'UZ', 'WF', 'NO', 'NL', 'NR', 'NP', 'NU', 'RO', 'NZ', 'UY', 'TO', 'WS', 'GY', 'GT', 'GU', 'GW', 'GP', 'GQ', 'GR', 'GS', 'GL', 'GM', 'GN', 'GH', 'GI', 'VA', 'GD', 'GE', 'GF', 'GG', 'GA', 'GB', 'PY', 'TT', 'OM', 'PS', 'PR', 'PT', 'PW', 'PH', 'PK', 'PM', 'PL', 'PN', 'PA', 'IO', 'PE', 'PG', 'PF', 'SA', 'BM', 'SC', 'SX', 'SG', 'SE', 'HR', 'HU', 'HT', 'JP', 'SH', 'SI', 'HK', 'TZ', 'HM', 'NI', 'HN', 'SK', 'YE', 'SM', 'SN', 'YT', 'IR', 'IS', 'AI', 'AO', 'AL', 'AM', 'RW', 'RU', 'AF', 'AG', 'AD', 'AE', 'AZ', 'SJ', 'AX', 'ID', 'TM', 'AR', 'AS', 'RE', 'AQ', 'IN', 'AW', 'IL', 'AU', 'SV', 'ZA', 'AT', 'ZM', 'ZW', 'JO', 'IQ', 'SY', 'SZ', 'BO', 'BN', 'SB', 'BL', 'SD', 'BJ', 'BI', 'BH', 'BG', 'BF', 'BE', 'BD', 'SL', 'BB', 'BA', 'SO', 'VC', 'JE', 'SS', 'ST', 'BZ', 'BY', 'BW', 'BV', 'JM', 'BT', 'BS', 'BR', 'BQ', 'VG']}","['Paroles', 'Lyrics', 'Acoustic', 'Acoustique', 'Instrumental', 'Audio', 'HD', 'Officiel', 'Official', 'Karaoké', 'Remix', 'Cover', 'Reprise', 'Album complet', 'Téléchargement', 'mp3', 'Live', 'Clip', 'Parodie', 'Sony Music', 'Joe Dassin', 'duo posthume', 'Mathieu Lecat', '2013', 'Vivo per lei', ""On n'oublie jamais rien on vit avec"", ""Il y a trop gens qui t'aiment"", ""elle tu l'aimes"", 'helene segara clip officiel', 'hélène ségara andrea bocelli vivo per lei', 'hélène', 'ségara', 'il', 'trop', 'de', 'gens', 'qui', 'on']","Hélène Ségara, Joe Dassin - Et si tu n'existais pas (Clip officiel)",qmqruqnj99M,10319853,CPoBEAA
false,10,UCbqcG1rdt9LMwOJN4PyGTKg,karafun,585,,xxNoneFoundxx,hd,"Download MP3: http://www.karaoke-version.com/mp3-backingtrack/guns-n-roses/sweet-child-o-mine.html
Sing Online: http://www.karafun.com/karaoke/guns-n-roses/sweet-child-o-mine/

* This version contains a low volume vocal guide to help you learn the song. The karaoke version without the vocal guide is available on www.karafun.com. This recording is a cover of Sweet Child O'Mine as made famous by Guns N' Roses - This version is not the original version, and is not performed by Guns N' Roses. This instrumental/playback version contains a vocal guide, the lyrics and backing vocals.

All the assets on KaraFun channels are used by permission under licensing agreement with rights holders (music composition, sound re-recording).",2d,1239,PT6M4S,0,False,19767,none,rectangular,2013-07-02T11:00:08.000Z,,"['karaoke', 'sweet', 'child', ""o'mine"", 'guns', 'roses', 'backing', 'track', 'instrumental', 'playback', 'mp3', 'lyrics', 'sing', 'along', 'singing', 'cover', 'music', 'karafun']",Karaoke Sweet Child O'Mine - Guns N' Roses *,uhiamj_I7II,8460011,CPoBEAA
false,10,UCRJUPJdaJTIoEWxUORfvF0w,Éric Lapointe,222,,xxNoneFoundxx,sd,"Album disponible sur iTunes: http://tinyurl.com/nqs2nwx
Abonnez-vous à la chaîne : http://tinyurl.com/ove7arg

Clip officiel de la chanson N'importe quoi par Éric Lapointe.",2d,425,PT4M43S,0,False,5493,none,rectangular,2014-12-12T20:58:08.000Z,,"['eric lapointe', 'éric lapointe', ""n'importe quoi"", 'lapointe', 'rock québec', ""N'importe quoi"", ""N'importe quoi (Vidéoclip officiel)"", 'hugo lapointe', 'instinct musique']",Éric Lapointe - N'importe quoi (Vidéoclip officiel),suGuppIe7b4,2603538,CPoBEAA
false,10,UCI_b24RN0XviTJSjezOyoSQ,BeaMillerVEVO,3124,,xxNoneFoundxx,hd,"Bea’s debut album, “Not An Apology” featuring ""Fire N Gold” and ""Young Blood"" available now! 
Apple Music: http://smarturl.it/bma1?IQid=vevo 
Amazon Music: http://smarturl.it/bmama1 
Google Play: http://smarturl.it/bmgpa1 
Streaming: http://smarturl.it/bmsta1 

Facebook -- http://facebook.com/beamiller
Twitter -- http://twitter.com/beamiller
Instagram -- http://instagram.com/beamiller
Official Site -- http://beamiller.com
Best of BeaMiller: https://goo.gl/L8FGuV
Subscribe here: https://goo.gl/tyqQyS",2d,1151,PT3M31S,0,True,97185,none,rectangular,2014-05-30T07:00:01.000Z,,"['Bea', 'Miller', 'Fire', 'Gold', 'Hollywood', 'Pop']",Bea Miller - Fire N Gold (Official Lyric Video),6gAFgPAtfGs,6902376,CPoBEAA
false,10,UCfLFTP1uTuIizynWsZq2nkQ,UKF Dubstep,15716,,xxNoneFoundxx,hd,"Nero's remix of Ghosts N Stuff by Deadmau5.

Available to buy now on iTunes: http://itunes.apple.com/gb/album/ghosts-n-stuff/id330407877",2d,4287,PT6M53S,0,False,105744,none,rectangular,2009-08-25T19:53:16.000Z,,"['deadmau5', 'ghosts', 'stuff', 'nero', 'dubstep', 'remix', 'ukfdubstep', 'ukfdrumandbass', 'music']",Deadmau5 - Ghosts N Stuff (Nero Remix),3Gb3faOzvBk,22342589,CPoBEAA
false,10,UCZEfnrXnud7O4uTeNlh94hw,MrAkdnt,4,,xxNoneFoundxx,hd,,2d,0,PT4M49S,0,False,66,none,rectangular,2017-09-04T00:32:56.000Z,,xxNoneFoundxx,Joe Cocker - N'Oubliez Jamais,meGpwDxTZVU,1796,CPoBEAA
false,10,UCBJjEiUfydSVGkoh31M61yQ,Sound'N'Grace,1127,,xxNoneFoundxx,hd,"Zamów album Atom:
Empik - http://bit.ly/atomempik
Kup singiel Możesz Wszystko:
iTunes - http://bit.ly/mozeszwszystko

""Możesz wszystko"" to teledysk do drugiego singiel z najbardziej oczekiwanej płyty tego roku Tabb&Sound’n’Gracept. „Atom”. Warto wspomnieć, iż singiel jest również utworem przewodnim polskiego filmu animowanego (oficjalna strona filmu: http://www.zlotekrople.pl ) pt. ""Złote Krople"" („The Golden Drops""), która zdobyła nagrodę główną Jury w kategorii Pełnometrażowy Film Animowany na jednym z najważniejszych festiwali filmowym 5th Dada Saheb Phalke Film Festival w Indiach. Fragmenty właśnie z tej bajki stały się częścią teledysku.

Już 2 czerwca we wszystkich sklepach pojawi się wyczekiwana płyta „ATOM”. Jest to album dla ludzi pozytywnych od ludzi pozytywnych. Nie opowiada o chodzących ideałach - bohaterowie w tekstach popełniają błędy, jednak nie poddają się, wyciągają lekcje, a porażki przekuwają w zwycięstwa, szczególnie to najważniejsze - nad samym sobą. Ten album ma być zastrzykiem dobrej energii, przypomnieniem, że warto być wdzięcznym, warto określić w życiu właściwe priorytety, warto mu zaufać. Mówi o mocy jaką nosimy w sobie jako wspólnota - co jest nawiązaniem do idei chóru, ale też o indywidualnej mocy drzemiącej w każdym z nas. To tak jakby ktoś pukał do ciebie z przesłaniem: Hej, masz TO w sobie i TO czeka na odkrycie. To może być miłość, pasja, wiara, siła, nadzieja - co wybierzesz. Jeśli miałabym wybrać tylko jedną z dziesiątek fraz jakie tworzą debiut Tabb / S&G, to byłoby to: ""tak samo ważny dąb jak łupina, wokół nikogo się nie kręci świat, jedyne co dziś masz to ta chwila, bądź jak ptak"" – pisze Patrycja Kosiarkiewicz, autorka tekstów na płytę ATOM.

Reżyseria, zdjęcia, montaż: Daniel Zduńczyk VIRTUAL MAGIC
Współpraca: Grzegorz Soja, Andrzej Waluk, Maciej Galas.
W teledysku wykorzystano fragmenty filmu ""Złote Krople"" Copyright ATM Grupa S.A & Virtual Magic

https://www.facebook.com/soundngrace
https://www.facebook.com/TabbOfficial
http://www.gorgo.com.pl

Muzyka, produkcja, miks, mastering: Bartosz 'Tabb' Zielony
Słowa: Marcin Męczkowski
Wydawca: GORGO MUSIC
Music by TABB&Sound'N'Grace performing Możesz Wszystko.
(P) 2015 The copyright in this sound recording is owned by Gorgo MUSIC.",2d,2742,PT3M56S,0,True,48654,none,rectangular,2015-05-18T15:07:52.000Z,,"['gorgo', 'dach', 'atom', 'sng', 'tabb i sound end grace', 'saund and grace', 'sand end greys', 'mozesz wszystko', 'tabb and sng', 'tabb - mozesz wszystko', 'sng - mozesz wszystko', 'saund end grejs - bajka', 'dah', 'tap', 'tab', 'wejdzmy na dach', 'oplonocy wejdzmy na dach', 'teledysk mozesz wszystko', 'zlote krople bajka', 'bajka złote krople całą', 'cała bajka złote krople', 'sng 2015', 'tab 2015']",Tabb & Sound’N’Grace - Możesz wszystko (Oficjalny Teledysk) Utwór przewodni bajki ZŁOTE KROPLE.,KRMWCa8EvCw,16489544,CPoBEAA
false,10,UCpCM20tj1dE4uddsKErNpPA,AceHoodVEVO,4332,,xxNoneFoundxx,hd,"Get the new album here - http://idj.to/ahbstdxit

Music video by Ace Hood performing Go N' Get It. © 2011 The Island Def Jam Music Group
Best of Ace Hood: https://goo.gl/Cwgwzc
Subscribe here: https://goo.gl/1Uf6WK",2d,3026,PT4M4S,0,True,59636,none,rectangular,2011-07-06T02:21:25.000Z,,"['Ace', 'Hood', 'Go', ""N'"", 'Get', 'It', 'Island', 'Def', 'Jam', 'Rap/Hip-Hop']",Ace Hood - Go N' Get It,oObPhHPvlwo,11513053,CPoBEAA
false,10,UCjSkdzVdUS1crC89RI2cNWw,BoneThugsMusic,5698,,xxNoneFoundxx,sd,"&#169; 2010 WMG
Meet Me In The Sky - Official Video
from Bone Thugs N Harmony's highly anticipated upcoming album ""Uni:5 The World's Enemy"". - in Stores Now!

Get the new album available now on iTunes! http://wbr.fm/BTNH-Uni5",2d,2232,PT5M16S,0,True,59034,none,rectangular,2010-03-22T17:20:42.000Z,"{'blocked': ['ZW', 'GA', 'GF', 'GG', 'GD', 'GE', 'GH', 'GI', 'GN', 'GL', 'GM', 'GR', 'GS', 'GP', 'GQ', 'ZA', 'GW', 'GT', 'GU', 'ZM', 'GY', 'JE', 'TK', 'LR', 'JM', 'JO', 'RS', 'RO', 'RE', 'MH', 'LV', 'DK', 'DJ', 'DO', 'LU', 'DM', 'KG', 'YT', 'LT', 'DZ', 'WS', 'KN', 'WF', 'AQ', 'AR', 'AS', 'AT', 'AW', 'AX', 'AZ', 'OM', 'AD', 'AE', 'AF', 'AG', 'AI', 'AL', 'AM', 'AO', 'LC', 'TZ', 'LA', 'KW', 'LK', 'TR', 'LI', 'BJ', 'TW', 'TV', 'TT', 'LS', 'TJ', 'TH', 'TO', 'TN', 'TM', 'TL', 'TC', 'KR', 'LY', 'TG', 'TF', 'TD', 'QA', 'FJ', 'FI', 'NP', 'FK', 'NR', 'NU', 'FO', 'NI', 'EE', 'NO', 'NA', 'NC', 'NE', 'YE', 'NG', 'NF', 'IL', 'IM', 'FM', 'IO', 'KZ', 'ID', 'IE', 'IQ', 'IS', 'IT', 'RW', 'CN', 'CO', 'CL', 'CM', 'CK', 'CH', 'CI', 'CF', 'CG', 'CD', 'CC', 'CA', 'CX', 'CY', 'CV', 'CR', 'VU', 'MZ', 'VA', 'VC', 'VE', 'VG', 'MU', 'VI', 'MV', 'VN', 'MW', 'EH', 'PK', 'ET', 'MS', 'PW', 'KE', 'SZ', 'IN', 'SV', 'ST', 'KM', 'SR', 'KH', 'KI', 'SN', 'SO', 'SL', 'SM', 'SJ', 'SK', 'SH', 'SI', 'SG', 'SD', 'SE', 'SB', 'SC', 'KY', 'PG', 'PF', 'PE', 'EG', 'MY', 'PA', 'EC', 'MT', 'PN', 'PM', 'PL', 'MP', 'MQ', 'MR', 'PH', 'ML', 'MM', 'MN', 'MO', 'PS', 'PR', 'ER', 'MK', 'MD', 'ME', 'MF', 'MG', 'PT', 'MA', 'PY', 'MC', 'HN', 'HM', 'SA', 'HK', 'HU', 'HT', 'HR', 'BM', 'BL', 'BO', 'BN', 'BI', 'BH', 'LB', 'BE', 'BD', 'BG', 'BF', 'BA', 'BB', 'BY', 'BZ', 'BT', 'BW', 'BV', 'BS', 'UY', 'UZ', 'UG', 'UA', 'UM']}","['Bone Thugs-N-Harmony', 'Meet Me In The Sky', 'Rap/Hip Hop', 'yt:crop=16:9']",Bone Thugs-N-Harmony - Meet Me In The Sky,Ci7ZVjV7CHQ,8421207,CPoBEAA
