caption,categoryId,channelId,channelTitle,commentCount,contentRating,defaultLanguage,definition,description,dimension,dislikeCount,duration,favoriteCount,licensedContent,likeCount,liveBroadcastContent,projection,publishedAt,regionRestriction,request_token,tags,title,vidId,viewCount
FALSE,10,UCBQZwaNPFfJ1gZ1fLZpAEGw,twenty one pilots,116885,,xxNoneFoundxx,hd,"twenty one pilots' official video for 'Jumpsuit’ from the forthcoming album TRENCH, available October 5th on Fueled By Ramen. https://top.lnk.to/trench

Exclusive TRENCH merch bundles: http://smarturl.it/trench

The Banditø Tøur: http://twentyonepilots.com/banditotour

OCT 16 Nashville, TN @ Bridgestone Arena - SOLDOUT
OCT 17 Chicago, IL @ United Center - SOLDOUT     
OCT 19 St Louis, MO @ Enterprise Center - SOLDOUT
OCT 20 Milwaukee, WI @ Wisconsin Entertainment & Sports Center - SOLD OUT
OCT 21 St Paul, MN @ Xcel Energy Center - SOLDOUT
OCT 23 Cleveland, OH @ Quicken Loans Arena - SOLDOUT
OCT 24 Detroit, MI @ Little Caesars Arena - SOLDOUT
OCT 26 Boston, MA @ TD Garden - SOLDOUT
OCT 27 Uniondale, NY @ NYCB Live - SOLDOUT
OCT 28 Philadelphia, PA @ Wells Fargo Center - SOLDOUT
OCT 30 New York, NY @ MSG - SOLDOUT
OCT 31 Washington, DC @ Capital One Arena - SOLDOUT
NOV 02 Atlanta, GA @ Philips Arena - SOLDOUT
NOV 03 Tampa, FL @ Amalie Arena - SOLDOUT
NOV 04 Sunrise, FL @ BB&T Center - SOLDOUT
NOV 06 Houston, TX @ Toyota Center - SOLDOUT
NOV 07 Dallas, TX @ American Airlines Center - SOLDOUT
NOV 09 Phoenix, AZ @ Talking Stick Resort Arena - SOLDOUT
NOV 10 Inglewood, CA @ The Forum - SOLD OUT
NOV 11 Oakland, CA @ Oracle Arena - SOLD OUT
NOV 13 Salt Lake City, UT @ Vivint Smart Home Arena - SOLDOUT
NOV 15 Portland, OR @ Moda Center - SOLDOUT
NOV 16 Tacoma, WA @ Tacoma Dome
NOV 17 Boise, ID @ Taco Bell Arena - SOLDOUT
NOV 19 Denver, CO @ Pepsi Center - SOLDOUT
NOV 20 Lincoln, NE @ Pinnacle Bank Arena 
NOV 21 Kansas City, MO @ Sprint Center - SOLDOUT
07 DEC Perth, AU @ Perth Arena      
10 DEC Adelaide, AU @ Adelaide Ent. Centre      
13 DEC Melbourne, AU @ Rod Laver Arena  
16 DEC Sydney, AU @ Qudos Bank Arena     
18 DEC Brisbane, AU @ Brisbane Ent. Centre      
21 DEC Auckland, NZ @ Spark Arena
30 JAN Kiev, UA @ Palace of Sports  
02 FEB Moscow, RU @ VTB Arena    
04 FEB St Petersburg, RU @ Ice Palace         
06 FEB Helsinki, FI @ Ice Hall
08 FEB Stockholm, SE @ Ericsson Globe Arena         
09 FEB Oslo, NO @ Telenor Arena    
11 FEB Copenhagen, DK @ Royal Arena       
12 FEB Hamburg, DE @ Barclaycard Arena   
14 FEB Berlin, DE @ Mercedes-Benz Arena  
15 FEB Lodz, PL @ Atlas Arena - SOLDOUT
16 FEB Prague, CZ @ The O2 Arena - SOLDOUT
17 FEB Vienna, AT @ Wiener Stadthalle       
21 FEB Bologna, IT @ Unipol Arena - SOLDOUT
23 FEB Zurich, CH @ Hallenstadion Zurich    
24 FEB Stuttgart, DE @ Hanns-Martin-Schleyerhalle
25 FEB Cologne, DE @ Lanxess Arena
27 FEB Birmingham, UK @ Genting Arena - SOLDOUT 
01 MAR Dublin, UK @ 3Arena - SOLDOUT
02 MAR Belfast, UK @ SSE Arena Belfast  
04 MAR Glasgow, UK @ The SSE Hydro Arena          
05 MAR Manchester, UK @ Manchester Arena - SOLDOUT
07 MAR London, UK @ The SSE Arena Wembley - SOLDOUT
08 MAR London, UK @ The SSE Arena Wembley - SOLDOUT
11 MAR Paris, FR @ Accorhotels Arena - SOLDOUT
12 MAR Amsterdam, NL @ Ziggo Dome - SOLDOUT
13 MAR  Brussels, BE @ Palais 12 
15 MAR  Bilbao, ES@ Bizkaia Arena (BEC!) 
16 MAR  Madrid, ES @ WiZink Center 
17 MAR  Lisbon, PT @ Altice Arena 

Directed by: Andrew Donoho

LYRICS
I can’t believe how much I hate,
Pressures of a new place roll my way,
Jumpsuit, Jumpsuit cover me,
Jumpsuit, Jumpsuit cover me.
I crumble underneath the weight,
Pressures of a new place roll my way,
Jumpsuit, Jumpsuit cover me.
Jumpsuit, Jumpsuit cover me.

Spirits in my room, friend or foe?
Felt it in my youth, feel it when I’m old,
Jumpsuit, Jumpsuit cover me,
Dusting off my Jumpsuit.

I’ll be right there,
But you’ll have to grab my throat and lift me in the air,
If you need anyone,
I’ll stop my plans,
But you’ll have to tie me down and then break both my hands,
If you need anyone.

#TwentyOnePilots #Jumpsuit #Trench",2d,27151,PT4M59S,0,TRUE,1144422,none,rectangular,2018-07-11T11:33:47.000Z,,CN4CEAA,"['Twenty one pilots', 'Jumpsuit', 'Twenty one pilots jumpsuit', 'Twenty one pilots new music', 'New song twenty one pilots', 'TOP', 'TØP', 'twenty øne piløts', 'Trench', 'Twenty one pilots trench', 'Jumpsuit trench', 'Jumpsuit official video', 'TOP jumpsuit', 'New TOP music', '21 pilots', '21 pilots new music', '21 pilots jumpsuit', '21 pilots trench', 'Tyler Joseph', 'Josh Dun', 'The few the proud the emotional', 'FPE', 'Nine Bishops', 'Banditos', 'Blurryface', 'Nico', 'Jumpsuit cover me', 'Fueled by ramen', 'FBR', ""i'll be right there""]",twenty one pilots: Jumpsuit [Official Video],UOUBW8bkjQ4,36145242
FALSE,10,UCSfzccFKl3oiILS3DyyJnLg,R113,14150,,xxNoneFoundxx,hd,"2015 UK MVA 'Best Dance Music Video' Winner
Milano Film Festival Showcase 2015
SXSW Official Selection 2016

Artist : LORN 
Title: Acid Rain
Label: Wednesday Sound

Spotify: https://open.spotify.com/track/3UREFGGERX9j7K3sGuiUEz
Itunes: https://itunes.apple.com/us/album/acid-rain/id1131986116?i=1131986553

Cast: Kayla Frails, Jacqueline Ann LeWarne, Morgan Ceely, Emily James, Val Rockey
Directors: Pavel Brenner, Julian Flores, Sherif Alabede
Producer: David Olano
Creative Adviser: Affonso Beato
Creative Adviser: David Bouza
Director of Photography: Pavel Brenner
1st AD: Francisco Mendez
1st AC: Luisa Betancur
2nd AC: Ariel Spahn
Gaffer: Chico Francisco
Grip & Electric: Ignacio Sepulveda Barrientos
Grip & Electric: Kane Wang
Grip & Electric: Joey Xu
Editor: Pavel Brenner
Makeup Artist: Carla Rosso, Stephanie Ruiz de Chávez
SFX: Chelsea Pickens
Choreography: Winkee Krick
Colorists: Dylan Dugas, Pavel Brenner",2d,15593,PT2M53S,0,TRUE,450263,none,rectangular,2015-07-16T22:53:08.000Z,,CN4CEAA,"['Lorn', 'Wednesday Sound', 'The Maze To Nowhere', 'Music', 'Video', 'Official', 'Acid', 'Rain', 'Grindhouse', 'Dance']",Lorn - Acid Rain (Official Music Video),nxg4C365LbQ,34145396
FALSE,10,UC05i95k-w8CvrtZ-yGTob7A,Alesso,9321,,xxNoneFoundxx,hd,"REMEDY (Spotify) ▶ https://Alesso.lnk.to/REMEDY-TTHYD 

REMEDY (Apple Music) ▶ https://Alesso.lnk.to/REMEDYAppleMusicYD 

REMEDY (Everywhere) ▶ https://Alesso.lnk.to/YTREMEDYYD

Check out ""Celoso"" by Lele Pons ▶ https://youtu.be/oXm2AuqwPlc

SUBSCRIBE ▶ https://www.youtube.com/channel/UC05i95k-w8CvrtZ-yGTob7A?sub_confirmation=1

ALESSO:
Instagram | http://instagram.com/Alesso
Twitter | http://twitter.com/Alesso
Facebook | http://facebook.com/AlessoOfficial

DIRECTED BY:
Rudy Mancuso | http://youtube.com/c/rudymancuso

VOCALIST:
Conor Maynard | https://youtube.com/user/skillzaisherebooya

LYRICS: 

I didn't know that I was broken until I found my missing piece.
It seemed like every door was closing on me.
You were so far out of reach.

Drunk on the night.
You got lips like your wine.
I got nothing but time for you.
Feeling so high on that look in your eyes.
I got nothing but time for you.

I believe, I believe, I believe, I believe,
That loneliness is my disease.
I believe, I believe, I believe, I believe,
That you are the remedy.
You are the remedy.
You are the remedy. 

I didn't have no one to turn to.
I was circling the drain.
But now you showed me I can learn too.
How to be okay again.

Drunk on the night.
You got lips like your wine.
I got nothing but time for you.
Feeling so high on that look in your eyes.
I got nothing but time for you.

I believe, I believe, I believe, I believe,
That loneliness is my disease.
I believe, I believe, I believe, I believe,
That you are the remedy. 
You are the remedy.
You are the remedy.

I believe, I believe, I believe, I believe,
That loneliness is my disease.
I believe, I believe, I believe, I believe,
That you are the remedy.
You are the remedy.
You are the remedy.

FOLLOW THE SHOTS FAMILY ▶ http://instagram.com/theshotsfamily

Shots Studios Channels:
Alesso | http://youtube.com/c/alesso
Anitta | http://youtube.com/c/anitta
Anwar Jibawi | http://youtube.com/c/anwar
Awkward Puppets | http://youtube.com/c/awkwardpuppets
Delaney Glazer | http://youtube.com/c/deeglazer
Hannah Stocking | http://youtube.com/c/hannahstocking
Lele Pons | http://youtube.com/c/lelepons
Marlon Wayans | http://youtube.com/c/marlonwayans
Rudy Mancuso | http://youtube.com/c/rudymancuso
Shots Studios | http://youtube.com/c/shots
The Shots Family | http://youtube.com/c/theshotsfamily

#Alesso
#REMEDY
#Music",2d,8749,PT4M58S,0,FALSE,180774,none,rectangular,2018-08-31T11:30:03.000Z,,CN4CEAA,"['REMEDY', 'Alesso', 'Official', 'Music', 'Video', 'Alesso - REMEDY (Official Music Video)', 'anitta', 'tomorrowland', 'brazil', 'lelepons', 'rudymancuso', 'anwar', 'hannahstocking']",Alesso - REMEDY (Official Music Video),vB67ddBhO1c,32692090
FALSE,10,UCU_MfrF9fw0CUMOrGy7D1mQ,GhostBCVEVO,18644,,xxNoneFoundxx,hd,"""Cirice"" is taken from Meliora, out August 21, 2015.  

Directed By: Roboshobo

Pre-Order now:
Ghost Store: http://found.ee/MELIORA
iTunes: http://found.ee/MELIORA_iTunes

Music video by Ghost performing Cirice. (C) 2015 Seven Four Entertainment, LLC and Concord Music Group, Inc. d/b/a Loma Vista Recordings.
http://www.vevo.com/watch/USC4R1500741",2d,9117,PT6M6S,0,TRUE,231858,none,rectangular,2015-06-08T07:00:01.000Z,,CN4CEAA,"['Ghost', 'Cirice', 'Concord', 'Loma', 'Vista', 'Rock']",Ghost - Cirice (Official Music Video),-0Ao4t_fe0I,32325311
FALSE,10,UCCy_q-N7F2FOIZ6ZggHIAKg,Sony Music (Japan),11925,,xxNoneFoundxx,hd,"■岡崎体育オフィシャルサイト
http://okazakitaiiku.com 
■メジャーデビューアルバム『BASIN TECHNO』  
http://www.amazon.co.jp/dp/B01DIB2RQ2
■東京・大阪初ワンマンライブ決定！ホームグラウンド奈良にて追加公演も！

京都出身、関西をベースに活動するソロ男性アーティスト＜岡崎体育＞メジャーデビュー！
メジャーデビューアルバム『BASIN TECHNO』より、新曲「MUSIC VIDEO」のMUSIC VIDEOを公開！
Directed by 寿司くん（https://twitter.com/koyammer）

＜プロフィール＞京都出身のソロプロジェクト。地元のスーパーマーケットで働きながら、出身地に因んで自ら命名した音楽スタイル「BASIN TECHNO（盆地テクノ）」の伝道師として2012年より活動を開始。パフォーマーとしてのみならず、楽曲提供やREMIXも手掛ける。5月18日にアルバム『BASIN TECHNO』でSMEレコーズよりメジャーデビューを果たす。",2d,9276,PT4M27S,0,TRUE,190842,none,rectangular,2016-04-19T13:00:02.000Z,,CN4CEAA,"['PV MV 岡崎体育 オカザキタイイク MUSIC VIDEO ミュージックビデオ 岡崎体育', '盆地テクノ', 'BASIN TECHNO', '家族構成', 'フレンズ', 'てっくん', '電気グルーヴ', '石野卓球', '寿司くん', 'ヤバイTシャツ屋さん', 'メジャーデビュー', 'ヴィレッジヴァンガード', 'MEASURE', 'ソニーミュージック', 'SMEレコーズ', 'Twitter', '冷蔵庫', '星野源', '吉澤嘉代子', 'α-STATION']",岡崎体育 『MUSIC VIDEO』Music Video,fTwAz1JC4yI,32238801
TRUE,10,UCaum3Yzdl3TbBt8YUeUGZLQ,NickiMinajAtVEVO,99691,,xxNoneFoundxx,hd,"Barbie Dreams (Official Video)

Stream / Download Album “Queen” Here: https://nickiminaj.lnk.to/queenYD

Connect with Nicki: 
https://www.instagram.com/nickiminaj 
https://twitter.com/NICKIMINAJ 
https://www.facebook.com/nickiminaj/ 
https://www.mypinkfriday.com/

Video Director: Hype Williams
Video Producers: Hype Williams & Keith Brown
Video Editor: Eric Hughes
for HW Worldwide

Music video by Nicki Minaj performing Barbie Dreams. © 2018 Young Money/Cash Money Records

http://vevo.ly/aB1cvS",2d,105076,PT5M1S,0,TRUE,876044,none,rectangular,2018-09-11T01:37:26.000Z,"{'allowed': ['YT', 'CU', 'YE', 'CV', 'KN', 'IE', 'ID', 'TT', 'AZ', 'TV', 'TW', 'AW', 'IN', 'AU', 'AT', 'AS', 'AR', 'AQ', 'AO', 'AM', 'AL', 'TD', 'IR', 'AI', 'TG', 'AG', 'AF', 'AE', 'AD', 'TL', 'TM', 'TN', 'TO', 'DE', 'LI', 'DJ', 'DK', 'DM', 'DO', 'CA', 'LK', 'DZ', 'SI', 'SH', 'SK', 'SJ', 'SM', 'SL', 'SO', 'SN', 'SA', 'LA', 'LB', 'LC', 'SE', 'SD', 'SG', 'CD', 'SY', 'LY', 'SZ', 'IT', 'LR', 'LS', 'LT', 'LU', 'LV', 'SV', 'GM', 'GN', 'GI', 'GH', 'GE', 'GD', 'GG', 'GF', 'GA', 'GB', 'GY', 'MF', 'GU', 'GT', 'GW', 'GQ', 'GP', 'GS', 'GR', 'RW', 'RU', 'RS', 'SX', 'CM', 'RE', 'BO', 'OM', 'RO', 'IQ', 'BG', 'BD', 'BE', 'BB', 'BA', 'ZW', 'BL', 'BM', 'BJ', 'TR', 'BH', 'BI', 'BV', 'BW', 'BT', 'ZM', 'BR', 'BS', 'BQ', 'MO', 'BZ', 'ZA', 'JO', 'JM', 'CO', 'AX', 'QA', 'ST', 'TZ', 'JP', 'EC', 'IL', 'EG', 'EE', 'EH', 'MK', 'ES', 'ER', 'ET', 'PL', 'PM', 'PN', 'MH', 'PH', 'MN', 'MM', 'PK', 'MC', 'PE', 'MA', 'PG', 'MG', 'PA', 'ME', 'MD', 'MZ', 'MY', 'TC', 'PY', 'MS', 'IS', 'MQ', 'PW', 'MW', 'MV', 'MU', 'MT', 'NR', 'TF', 'MX', 'TH', 'IM', 'MR', 'TJ', 'NG', 'TK', 'HM', 'HN', 'WS', 'HK', 'HT', 'HU', 'PR', 'HR', 'WF', 'PF', 'JE', 'NF', 'CY', 'CX', 'CZ', 'KE', 'KG', 'NC', 'MP', 'KH', 'CR', 'KM', 'CW', 'VU', 'CI', 'CH', 'CK', 'KR', 'VN', 'CL', 'KW', 'CN', 'KY', 'VC', 'CC', 'VA', 'VG', 'CG', 'VE', 'FJ', 'FK', 'FI', 'FO', 'FM', 'NA', 'PS', 'SR', 'SC', 'FR', 'US', 'ML', 'NU', 'NZ', 'UY', 'KZ', 'PT', 'KI', 'UA', 'SB', 'UG', 'CF', 'NE', 'NI', 'NO', 'NL']}",CN4CEAA,"['Nicki', 'Minaj', 'Barbie', 'Dreams', 'Young', 'Money/Cash', 'Money', 'Records', 'Rap']",Nicki Minaj - Barbie Dreams,_bvLphVWHpo,32167454
TRUE,26,UCEPZPgtnTvj2F3qTCLfaP4w,Marbles The Brain Store,40289,,xxNoneFoundxx,hd,"Full album & lyrics: http://goo.gl/U7NfSj
Music by Renald Francoeur, Drawing by Craighton Berman, Video by Don Markus, Video Editor Brad Taylor.

""Tour the States"" is track #1 from Brain Beats - the mnemonic CD that features 14 brilliantly catchy songs to help you remember things you've always wanted to learn, but couldn't.

Want the map in the video?  It's here! Visit http://www.marblesthebrainstore.com/tour-the-states-poster to get your copy today.

© 2012  Marbles: The Brain Store",2d,7052,PT4M9S,0,FALSE,206100,none,rectangular,2012-06-29T18:42:25.000Z,,CN4CEAA,"['Brain Beats', 'Marbles: The Brain Store', 'Capitals of the United States', 'How to draw the United States', 'Memorize the State Capitals', 'Educational Music', 'animation', 'hand-drawn', 'time-lapse illustration', 'time-lapse', 'Official', 'America', 'Brain Beats CD', 'official music video', 'drawing', 'memory', 'how to remember', 'remember the state capitals']",Tour the States - Official Music Video,_E2CNZIlVIg,28519242
FALSE,10,UCzzXsnHsEmGorQ6xAKL2sZA,XAmbassadorsVEVO,7008,,xxNoneFoundxx,hd,"Get X Ambassadors’ debut album, VHS, out now: http://smarturl.it/VHS 

Sign-up for news and updates from X Ambassadors: http://smarturl.it/XAmbassadors.News 

Listen to the Complete X Ambassadors Playlist on Spotify: http://smarturl.it/CompleteXA

Music video by X Ambassadors performing Renegades
Directed by: ENDS and Alex Da Kid
(C)2015 KIDinaKORNER/Interscope Records
http://www.vevo.com/watch/USUV71500809

Featuring Documentary Footage of:

Daniel Kish
Brian Bushway
Bettina Dolinsek
Baxter Humby

For more information about Brian Bushway and Daniel Kish:
http://waftb.org/our-team/#1466054161278-43ce79ff-92c7

For more information about Baxter Humby:
https://www.facebook.com/BaxterOneArmBanditHumby/

For more information about Bettina Dolinsek:
https://www.facebook.com/bettina.dolinsek

Playlist Best of X Ambassadors: https://goo.gl/CqUTf2
Subscribe for more: https://goo.gl/ySYVKt",2d,4062,PT4M17S,0,TRUE,214043,none,rectangular,2015-06-09T16:00:00.000Z,,CN4CEAA,"['Ambassadors', 'Renegades', 'KIDinaKORNER/Interscope', 'Records', 'Alternative']",X Ambassadors - Renegades (Official Video),1u-niluB8HI,27862162
FALSE,10,UCsXfDf1CDgU3SCt0gxJNXGg,justintimberlakeVEVO,25680,,xxNoneFoundxx,hd,"""Supplies"" from Man of the Woods
Official Music Video directed by Dave Meyers
 
Man of the Woods – An Album By Justin Timberlake 
iTunes - http://tmbr.lk/jMOTW_iTunes
Amazon - http://tmbr.lk/jMOTW_Amazon
Spotify -  http://tmbr.lk/jMOTW_Spotify
Target - http://tmbr.lk/MOTW_Target
Google Play - http://tmbr.lk/jMOTW_GooglePlay
Deezer - http://smarturl.it/jMOTW/deezer
More Options - http://tmbr.lk/jMOTW

Man of the Woods Video Playlist - http://smarturl.it/jMOTW/youtube

The Man of the Woods Tour - http://tmbr.lk/site 

Follow Justin Timberlake:
Website: https://www.justintimberlake.com/
Facebook: https://www.facebook.com/justintimberlake
Twitter: https://twitter.com/jtimberlake
Instagram: https://www.instagram.com/justintimberlake/
Spotify: http://tmbr.lk/Spotify",2d,36432,PT4M12S,0,TRUE,316478,none,rectangular,2018-01-18T13:00:02.000Z,"{'allowed': ['TJ', 'TK', 'TH', 'TN', 'TO', 'GY', 'TM', 'GW', 'TC', 'GU', 'GT', 'GS', 'GR', 'GQ', 'GP', 'TZ', 'GN', 'GM', 'GL', 'GI', 'GH', 'GG', 'GF', 'GE', 'GD', 'TV', 'GB', 'GA', 'TL', 'HR', 'OM', 'NE', 'NF', 'NG', 'NA', 'NC', 'NL', 'WF', 'NO', 'NI', 'FR', 'TG', 'FM', 'FO', 'NP', 'FI', 'FJ', 'FK', 'WS', 'NZ', 'KY', 'IS', 'BY', 'PM', 'MM', 'DZ', 'MO', 'MN', 'MH', 'MK', 'RW', 'ME', 'MD', 'MG', 'MF', 'MA', 'HT', 'MC', 'TR', 'MY', 'MX', 'MZ', 'MU', 'MT', 'MW', 'MV', 'MQ', 'MP', 'MS', 'MR', 'EE', 'EG', 'KP', 'EC', 'EH', 'TW', 'ET', 'TT', 'ES', 'ER', 'PA', 'LB', 'LC', 'LA', 'US', 'IT', 'LK', 'LI', 'UY', 'UZ', 'DJ', 'DK', 'UG', 'LV', 'DO', 'LT', 'DM', 'UM', 'LY', 'DE', 'LR', 'LS', 'TF', 'UA', 'KI', 'KH', 'KN', 'KM', 'PY', 'PW', 'PT', 'LU', 'PR', 'PS', 'KE', 'HN', 'PN', 'KZ', 'PL', 'RS', 'PK', 'PH', 'PF', 'KR', 'PE', 'KW', 'RU', 'CC', 'CA', 'CG', 'CF', 'KG', 'CD', 'CK', 'CI', 'CH', 'CO', 'CN', 'CM', 'CL', 'CR', 'CW', 'CV', 'CU', 'CZ', 'CY', 'CX', 'SS', 'SR', 'BO', 'SV', 'JO', 'SZ', 'SY', 'SX', 'JE', 'SC', 'SB', 'SA', 'SG', 'SE', 'SD', 'JP', 'SJ', 'SI', 'SH', 'SO', 'SN', 'SM', 'SL', 'BA', 'BB', 'BD', 'BE', 'BF', 'BG', 'BH', 'BI', 'BJ', 'BL', 'BM', 'BN', 'ZW', 'BQ', 'BR', 'BS', 'BT', 'ZM', 'BV', 'BW', 'ZA', 'BZ', 'ML', 'RE', 'IQ', 'VN', 'IR', 'VI', 'VE', 'VG', 'VA', 'VC', 'IE', 'ID', 'VU', 'IM', 'IL', 'IO', 'JM', 'SK', 'AM', 'AL', 'AO', 'TD', 'ST', 'AE', 'AD', 'AG', 'AF', 'AX', 'AZ', 'AQ', 'AS', 'AR', 'AU', 'AT', 'AW', 'AI', 'PG', 'HU', 'YE', 'IN', 'YT', 'QA', 'HM', 'NR', 'HK', 'NU', 'RO']}",CN4CEAA,"['Justin Timberlake', 'Pop', 'RCA Records Label', 'Supplies']",Justin Timberlake - Supplies (Official Video),M4vnmgZLA8s,27810957
FALSE,10,UC8YgWcDKi1rLbQ1OtrOHeDw,David Bowie,20332,,xxNoneFoundxx,sd,"Official video for Space Oddity by David Bowie.

Stream the David Bowie greatest hits here ▶ https://RhinoUK.lnk.to/ThisIsDavidBowieAY

Subscribe here ▶ http://www.youtube.com/davidbowie

Socials:
Facebook | https://www.facebook.com/davidbowie/
Twitter | https://twitter.com/DavidBowieReal
Instagram | https://www.instagram.com/davidbowie/ 
https://www.davidbowie.com/

Watch David Bowie's other official music videos ▶ 
https://www.youtube.com/user/OfficialDavidBowie/playlists?view_as=subscriber

Produced & directed by Mick Rock – New York, December 1972.
Copyright Mick Rock 2002.

Lyrics

Ground Control to Major Tom
Ground Control to Major Tom
Take your protein pills 
and put your helmet on

Ground Control to Major Tom
Commencing countdown, 
engines on
Check ignition 
and may God's love be with you

Ten, Nine, Eight, Seven, Six, Five, Four, Three, Two, One, Liftoff

This is Ground Control 
to Major Tom
You've really made the grade
And the papers want to know whose shirts you wear
Now it's time to leave the capsule 
if you dare

This is Major Tom to Ground Control
I'm stepping through the door
And I'm floating 
in a most peculiar way
And the stars look very different today

For here
Am I sitting in a tin can
Far above the world
Planet Earth is blue
And there's nothing I can do

Though I'm past 
one hundred thousand miles
I'm feeling very still
And I think my spaceship knows which way to go
Tell my wife I love her very much 
she knows

Ground Control to Major Tom
Your circuit's dead,
there's something wrong
Can you hear me, Major Tom?
Can you hear me, Major Tom?
Can you hear me, Major Tom?
Can you....

Here am I floating 
round my tin can
Far above the Moon
Planet Earth is blue
And there's nothing I can do.",2d,6514,PT5M5S,0,TRUE,229426,none,rectangular,2015-07-09T16:53:21.000Z,,CN4CEAA,"['David Bowie', 'Space Oddity', 'Ground Control To Major Tom', 'Official Video', 'Music Video', '1972', '1970s', '70s', 'space oddity david bowie', 'david bowie space oddity', 'bowie tv', 'pop', 'Glam Rock', 'rock', 'bowey', 'bowee', 'ground control', 'david bowie lyrics space oddity', 'space oddity lyrics', 'majo tom', 'major tom david bowie', 'david bowie major tom', 'bowie', 'space odyssey', 'bowie space oddity']",David Bowie – Space Oddity (Official Video),iYYRH4apXDo,27710050
