,caption,categoryId,channelId,channelTitle,commentCount,defaultLanguage,definition,description,dimension,dislikeCount,duration,favoriteCount,licensedContent,likeCount,liveBroadcastContent,projection,publishedAt,regionRestriction,tags,title,vidId,viewCount,request_token
13,false,10,UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,132542,xxNoneFoundxx,hd,"Listen to 1989 from Taylor Swift here: https://taylor.lnk.to/1989dlxID   

Shop official Taylor Swift merch here: http://taylor.lk/merch

http://www.vevo.com/watch/USCJY1531545?utm_source=youtube&utm_medium=description&utm_campaign=ytd",2d,136922,PT4M3S,0,True,2431715,none,rectangular,2015-02-13T13:20:01.000Z,,"['Taylor', 'Swift', 'Style', 'Big', 'Machine', 'Pop']",Taylor Swift - Style,-CmadmM5cOk,556352845,CJYBEAA
14,false,10,UC0C-w0YjGpqDXGB8IHb662A,Ed Sheeran,96158,xxNoneFoundxx,hd,"Official music video for Ed Sheeran's 'Give Me Love'. Buy 'Give Me Love' on iTunes here: http://smarturl.it/GML

Subscribe to Ed's channel: http://bit.ly/SubscribeToEdSheeran
Watch all of Ed's official videos: http://bit.ly/EdOfficialVideosPlaylist
Hear Ed's new album, 'x': http://bit.ly/XOfficialPlaylist

Follow Ed on...
Facebook: http://www.facebook.com/EdSheeranMusic
Twitter: http://twitter.com/edsheeran
Instagram: http://instagram.com/teddysphotos
Official Website: http://edsheeran.com

** The best artists, the best albums, the best price **
Get the FREE app now & be the first to discover TOP MUSIC DEALS
http://Smarturl.it/top-music-deal",2d,70845,PT4M23S,0,True,2379339,none,rectangular,2012-11-09T20:00:09.000Z,,"['cover', 'session', 'live', 'official', 'acoustic', 'give me love official video', 'lyrics', 'give me love', 'ed sheean', 'give me love video', 'edsheeran', 'official video', 'Me', 'ed sheeran', 'remix', 'give me love music video', 'give me love official music video', 'ed sheeran give me love', 'Ed Sheeran (Musical Artist)', 'give me love lyrics', 'ed sheeran lyrics', 'give me love live', 'give me love acoustic', 'give me love cover', 'give me love karaoke', 'give me love audio', 'give me love live room', 'give me love remix', 'Guitar']",Ed Sheeran - Give Me Love [Official Video],FOjdXSrtUxA,552399805,CJYBEAA
15,false,10,UCN1hnUccO4FD5WfM7ithXaw,Maroon5VEVO,133518,xxNoneFoundxx,hd,"Maroon 5 - Animals

Director: Samuel Bayer

Buy Now! http://smarturl.it/M5V

Sign up for updates: http://smarturl.it/Maroon5.News",2d,161967,PT4M41S,0,True,2857376,none,rectangular,2014-09-29T16:00:13.000Z,,"['Maroon 5', 'Animals', 'Maroon', 'Pop', 'Interscope']",Maroon 5 - Animals,qpgTC9MDx1o,546038969,CJYBEAA
16,true,10,UCoYfzC2zMlc9M-Odgaf6OSg,KendrickLamarVEVO,209155,xxNoneFoundxx,hd,"Kendrick Lamar DAMN. Available now http://smarturl.it/DAMN
Prod: Anthony ""Top Dawg"" Tiffith, Dave Free Nathan K. Scherrer, Jason Baum, Jamie Rabineau
Prod Co: TDE Films / FREENJOY INC
Dir: Dave Meyers & the little homies 

Music video by Kendrick Lamar performing HUMBLE.. (C) 2017 Aftermath/Interscope (Top Dawg Entertainment)

http://vevo.ly/H8UJcZ",2d,261487,PT3M4S,0,True,4569991,none,rectangular,2017-03-30T23:00:06.000Z,,"['Kendrick', 'Lamar', 'HUMBLE.', 'Top', 'Dawg', 'Entertainment/Aftermath', 'Records/', 'Interscope', 'Records', 'Hip', 'Hop']",Kendrick Lamar - HUMBLE.,tvTRZJ-4EyI,544490390,CJYBEAA
17,false,10,UCulYu1HEIa7f70L2lYZWHOw,michaeljacksonVEVO,280738,xxNoneFoundxx,sd,"Listen to more Michael Jackson: https://MichaelJackson.lnk.to/Stream!to

Michael Jackson's 14-minute short film ""Thriller"" revolutionized the music video genre forever. Hailed as the greatest music video of all time by MTV, VH1, Rolling Stone and others, ""Thriller,"" directed by John Landis, is also the only music video selected to be included in the Library of Congress' prestigious National Film Registry.

Buy/Listen to Thriller 25: 
Amazon - http://smarturl.it/mj_thriller25_amzn?IQid=ytd.mj.thrill3  
iTunes - http://smarturl.it/MJ_T25DE_OS?IQid=ytd.mj.thrill3  
Official Store - http://smarturl.it/MJ_T25DE_OS?IQid=ytd.mj.thrill3  
Spotify - http://smarturl.it/mj_thriller25_sptfy?IQid=ytd.mj.thrill3  

Written by Rod Temperton
Produced by Quincy Jones for Quincy Jones Productions
From the album Thriller, released November 30, 1982
Released as a single January 23, 1984

THE SHORT FILM
Director: John Landis
Primary Production Location: Los Angeles, California

Michael Jackson's short film for ""Thriller"" was the third of three short films produced for recordings from Thriller, which continues its reign as the biggest selling album of all time with worldwide sales in excess of 105 million as of June 1, 2016 and in December 2015 became the first ever album to be awarded triple diamond status (i.e.: sales in excess of 30 million) by the RIAA for US sales alone. The ""Thriller"" single reached No. 1 in four countries in 1984, topping the U.S. Billboard Hot Dance Club Play chart as well as charts in Spain, France and Belgium. The song peaked at No. 4 on the Billboard Hot 100, making Thriller the first album to feature seven Top 10 singles. The Recording Industry Association of America certified ""Thriller"" Gold and Platinum on December 4, 1989. 

The groundbreaking short films for the Thriller album, starting with ""Billie Jean,"" following up with ""Beat It"" and culminating with the epic, nearly 14-minute ""Thriller,"" truly expanded the possibilities of ""music video"" as art form. ""I wanted something that would glue you to the set, something you'd want to watch over and over,"" Michael wrote in his 1988 memoir Moonwalk. ""I wanted to be a pioneer in this relatively new medium and make the best short music movies we could make.""

In the short film's extended prologue, Michael's moonlit date with his girlfriend (played by model Ola Ray) is interrupted by his sudden transformation into a howling werewolf. While the ""real"" Michael and Ola, observing the scene in a movie theater, walk home from the their date, Michael teases her by singing the verses of ""Thriller.""

Follow the Official Michael Jackson Accounts: 
Facebook - http://smarturl.it/mj_facebook?IQid=ytd.mj.thrill3  
Twitter - http://smarturl.it/mj_twitter?IQid=ytd.mj.thrill3  
Spotify - http://smarturl.it/mj_spotify?IQid=ytd.mj.thrill3  
Newsletter - http://smarturl.it/mj_newsletter?IQid=ytd.mj.thrill3  
YouTube - http://smarturl.it/mj_youtube?IQid=ytd.mj.thrill3  
Website - http://smarturl.it/mj_website?IQid=ytd.mj.thrill3",2d,166921,PT13M43S,0,True,2726249,none,rectangular,2009-10-03T06:51:49.000Z,"{'allowed': ['KE', 'KG', 'SX', 'SY', 'SZ', 'ST', 'KM', 'KN', 'KH', 'KI', 'SR', 'SS', 'SL', 'SM', 'SN', 'KW', 'KP', 'SI', 'KR', 'SK', 'SD', 'SE', 'SG', 'SA', 'KZ', 'SC', 'CL', 'CM', 'CN', 'CO', 'CH', 'CI', 'PG', 'CK', 'CD', 'PH', 'CF', 'CG', 'PM', 'CA', 'CC', 'PS', 'PR', 'CX', 'CY', 'CZ', 'PY', 'CU', 'CV', 'CW', 'SV', 'CR', 'HK', 'HM', 'HN', 'HR', 'HU', 'HT', 'QA', 'YT', 'DM', 'SO', 'SH', 'YE', 'UZ', 'MC', 'MA', 'MF', 'MG', 'MD', 'ME', 'US', 'MH', 'MN', 'MO', 'ML', 'MM', 'MR', 'MS', 'MP', 'MQ', 'MV', 'MW', 'MT', 'UM', 'MZ', 'FM', 'MX', 'MY', 'UG', 'ZW', 'EH', 'EC', 'EG', 'KY', 'JO', 'SB', 'ZA', 'ER', 'ES', 'ZM', 'JM', 'ET', 'PA', 'JE', 'RW', 'RU', 'RS', 'RO', 'JP', 'PE', 'RE', 'BO', 'BN', 'BM', 'BL', 'BJ', 'BI', 'BH', 'BG', 'BF', 'BE', 'BD', 'BB', 'BA', 'BZ', 'BY', 'BW', 'BV', 'BT', 'BS', 'PK', 'BQ', 'WS', 'PL', 'UY', 'WF', 'PN', 'GA', 'GB', 'GD', 'GE', 'GF', 'GG', 'GH', 'GI', 'GL', 'GM', 'GN', 'GP', 'GQ', 'GR', 'GS', 'GT', 'GU', 'MK', 'GY', 'OM', 'TT', 'TW', 'TV', 'PW', 'TR', 'GW', 'TZ', 'TD', 'TG', 'TF', 'TC', 'TM', 'TL', 'TO', 'TN', 'TH', 'TK', 'TJ', 'DE', 'LY', 'LU', 'LT', 'DO', 'LV', 'LS', 'DJ', 'LI', 'LK', 'FJ', 'LA', 'LC', 'LB', 'IN', 'IO', 'IL', 'IM', 'ID', 'MU', 'EE', 'LR', 'SJ', 'IT', 'IE', 'IS', 'IQ', 'AW', 'AT', 'UA', 'AR', 'AS', 'AQ', 'IR', 'AZ', 'PT', 'AX', 'AF', 'AG', 'AD', 'AE', 'AO', 'AL', 'AM', 'AI', 'VU', 'DK', 'DZ', 'VC', 'VA', 'AU', 'VG', 'VE', 'VI', 'VN', 'NZ', 'FK', 'NR', 'FI', 'NP', 'FO', 'NU', 'BR', 'FR', 'NI', 'NO', 'NL', 'NC', 'PF', 'NA', 'NG', 'NF', 'NE']}","['king of pop', 'mj', 'thriller', 'quincy jones', 'Westlake recording studios', 'epic records', 'epic', '1982', 'thriller 25', 'thriller album', 'best selling', 'rod temperton', 'steve porcaro', 'john bettis', 'james ingram', 'Epic', 'Michael Jackson', 'Pop', 'Thriller']",Michael Jackson - Thriller (Official Video),sOnqjkJTMaA,542801605,CJYBEAA
18,false,10,UC07Kxew-cMIaykMOkzqHtBQ,LadyGagaVEVO,166855,xxNoneFoundxx,sd,"LADY GAGA / JOANNE 
NEW ALBUM / OUT NOW
iTunes: http://smarturl.it/Joanne 
Google Play: http://smarturl.it/Joanne.gp 
Amazon: http://smarturl.it/Joanne.amz
LadyGaga.com: http://smarturl.it/GagaStore

FOLLOW LADY GAGA:
http://www.facebook.com/ladygaga
http://www.twitter.com/ladygaga
http://www.instagram.com/ladygaga
http://www.snapchat.com/add/ladygaga
http://smarturl.it/LG.sp 

EMAIL LIST: 
http://smarturl.it/LadyGaga.News

Music video by Lady Gaga performing Poker Face. YouTube view counts pre-VEVO: 26,232,487. (C) 2008 Interscope Records",2d,126278,PT3M36S,0,True,2187413,none,rectangular,2009-12-20T03:05:36.000Z,,"['Lady', 'Gaga', 'Streamline/Interscope/KonLive/Cherrytree', 'Pop']",Lady Gaga - Poker Face,bESGLojNYSo,541068798,CJYBEAA
19,false,10,UCq3Ci-h945sbEYXpVlw7rJg,The Chainsmokers,193875,xxNoneFoundxx,hd,"Check out The Chainsmokers new single, ""Roses"" http://smarturl.it/RosesiTunes

FOLLOW THE CHAINSMOKERS ON INSTAGRAM - https://instagram.com/thechainsmokers

#SELFIE out now on Dim Mak Records!
iTunes: http://smarturl.it/TheChnsmkrsSELFIEiT
#SELFIE Tees: http://dmak.co/SELFIE_Merch
Beatport: http://bitly.com/SELFIE_Beatport
Google Play: http://smarturl.it/ChainsmokersGP
 
When we were creating this video we wanted to gather as many #SELFIE's as we could from friends, fans, celebrities and other types that were willing to take part, so we put in a call for action and received thousands of amazing #SELFIES from so many amazing and funny ppl. We tried to pack in as many as possible, so try find yourself, and if you don't at first, try watch it again and pls comment and share the video!
 
Also make sure to make your own #LETMETAKEASELFIE videos and upload them! Just follow the LINKS at the end of the Music Video or use this link here:
http://bitly.com/SELFIE_HowTo
 
http://www.facebook.com/thechainsmokers
http://dimmak.com

Starring:
Lindsey Diane - @Ladolcelindsey & twitter: ladolcelindsey
Casey Kiss - Instagram: CaseyKiss_Official 
Nadia Petrova - Instagram: @nadiapetrolove & twitter: @nadiapetrovaru

Produced/Directed and Edited by: Taylor Stephens and Ike Love Jones
Special thanks to theAudience (ESP Oliver and his Stormtroopers)

CAMEOS FROM:
Adventure Club @adventuredub and @krewellajahan
Adrian Lux @Adrian_Lux
Anabel Englund @AnabelEnglundz
ASTR @astrtv
A-Trak @atrak
Audien @Audien
Candyland @candylandDJs
Cash Cash @cashcash
Danielle Bernstein @weworewhat
David Hasselhoff @davidhasselhoff
Disco Fries @TheDiscoFries
Dzeko and Torres @dzekoandtorres
Faroeh - @TheFaroeh
Far East Movement @FarEastMovement
Fat Jew @FATJEW
Felix Cartal @felixcartal
Ian Somerhalder @iansomerhalder
Jessica Zhor @iamjessicaszohr
Jess Stam @jess_stam
Jimmy Tatro @JimmyTatro
Jus Ske @JusSke
Justin Blau @3LAU
Kirill Was Here @KirilWasHere
The Knocks @theknocks
Makj @MakJ
Milk N Cookies @milkncooks
Mysto & Pizzi @mystopizzi
Nash Grier @Nashgrier
NERVO @Nervomusic
New World Sound @newworldsound
Pete Tong @PeteTong
Pierce Fulton @PierceFulton
Smallpools @smallpools
Snoop Dogg @snoopdogg
Steve Aoki @Steveaoki
Time Flies @WhatUpCal @Timeflies
Waka Flocka @wakaflockabsm
Uberjak'd @Uberjakd",2d,300792,PT3M44S,0,False,2791169,none,rectangular,2014-01-29T18:16:08.000Z,,"['the chainsmokers', 'selfie', '#selfie', 'dim mak', 'music video', 'official video', 'let me take a selfie', 'steve aoki', '4AM', 'dim make records', 'melbourne bounce', 'dance', 'EDM', 'house', 'the chainsmokers 2014', 'david hasselhoff', 'far east movement', 'NERVO', 'pete tong', 'waka flocka', 'snoop dogg', 'a-trak', 'fat jew', 'ian somerhalder', 'felix cartal', 'jessica stam', 'kirill was here', 'the knocks', 'astr', 'audien', 'go fuck you selfie', 'new york']",#SELFIE (Official Music Video) - The Chainsmokers,kdemFfbS5H0,535249655,CJYBEAA
20,false,10,UCNinLG7WHOoH4clPD8Hnssg,AyoandTeoVEVO,246255,xxNoneFoundxx,hd,"Ayo & Teo's Official Video for ""Rolex""

Get ""Rolex"" here: http://smarturl.it/Rolex 

Follow Ayo: 
Twitter: https://twitter.com/OgLeloo 
Instagram: https://www.instagram.com/ogleloo/ 

Follow Teo: 
Twitter: https://twitter.com/shmateo_ 
Instagram: https://www.instagram.com/shmateo_/

Follow Ayo & Teo: 
Twitter: https://twitter.com/AyoTeoOfficial
Instagram: https://www.instagram.com/ayoteoofficial/ 
Facebook: https://www.facebook.com/AyoTeoOfficial/",2d,269302,PT4M2S,0,True,4645128,none,rectangular,2017-05-26T16:00:08.000Z,"{'allowed': ['EH', 'EC', 'EG', 'EE', 'NE', 'ER', 'ES', 'ET', 'UZ', 'UY', 'US', 'HK', 'MT', 'HM', 'HN', 'HR', 'HU', 'HT', 'UM', 'AL', 'UA', 'UG', 'BI', 'BH', 'MF', 'OM', 'PH', 'PK', 'PM', 'PL', 'PN', 'PA', 'MG', 'PE', 'PG', 'PF', 'PY', 'NU', 'TT', 'PS', 'PR', 'PT', 'PW', 'GA', 'GB', 'CW', 'GD', 'GE', 'GF', 'GG', 'GH', 'GI', 'GL', 'GM', 'GN', 'GP', 'GQ', 'GR', 'GS', 'GT', 'GU', 'GW', 'GY', 'FJ', 'MC', 'CL', 'JE', 'WS', 'BZ', 'BY', 'CM', 'BW', 'BV', 'JM', 'BT', 'BS', 'BR', 'BQ', 'BO', 'BN', 'BM', 'TN', 'BJ', 'WF', 'JP', 'BG', 'BF', 'BE', 'BD', 'BB', 'BA', 'CI', 'ZW', 'KR', 'TJ', 'CN', 'ZA', 'ZM', 'CF', 'IN', 'IO', 'IL', 'IM', 'ID', 'IE', 'KW', 'KZ', 'RW', 'RU', 'IR', 'IS', 'IQ', 'AF', 'AG', 'AD', 'AE', 'AO', 'YT', 'AM', 'AI', 'AW', 'AT', 'AU', 'AR', 'AS', 'AQ', 'YE', 'AZ', 'AX', 'LU', 'LT', 'LV', 'JO', 'LS', 'LR', 'SA', 'LY', 'LA', 'LC', 'LB', 'LI', 'LK', 'DM', 'RO', 'DO', 'DK', 'DJ', 'DE', 'QA', 'MH', 'DZ', 'KE', 'KG', 'CX', 'CY', 'CZ', 'TZ', 'KM', 'TW', 'TV', 'KH', 'KI', 'CR', 'TR', 'TM', 'TL', 'TO', 'CO', 'CH', 'TH', 'TK', 'CK', 'CD', 'TD', 'TG', 'TF', 'CA', 'TC', 'CC', 'MY', 'KP', 'BL', 'SM', 'NI', 'SO', 'SH', 'SI', 'SJ', 'SK', 'SD', 'KN', 'NA', 'SG', 'NG', 'NF', 'SB', 'SC', 'NZ', 'SX', 'SY', 'SZ', 'ST', 'NR', 'SV', 'NP', 'SR', 'CU', 'SL', 'MD', 'FK', 'RE', 'FI', 'ME', 'FO', 'SN', 'FM', 'FR', 'NO', 'CG', 'IT', 'CV', 'MR', 'MS', 'MP', 'MQ', 'MV', 'MW', 'VU', 'MU', 'MZ', 'RS', 'MX', 'NL', 'KY', 'MO', 'VC', 'NC', 'VA', 'MA', 'VG', 'SS', 'VE', 'SE', 'MK', 'VI', 'MN', 'VN', 'ML', 'MM']}","['Ayo & Teo', 'Columbia', 'Rap', 'Rolex']",Ayo & Teo - Rolex (Official Video),lwk5OUII9Vc,525780071,CJYBEAA
21,false,10,UComP_epzeKzvBX156r6pm1Q,AdeleVEVO,141513,xxNoneFoundxx,hd,"’Send My Love (To Your New Lover)' is taken from the new album, 25, out now. http://adele.com

Available now from iTunes http://smarturl.it/itunes25 
Available now Amazon http://smarturl.it/25amazon 
Available now Google Play http://smarturl.it/25gplay
Available now at Target (US Only): http://smarturl.it/target25

Playlist Best of Adele https://goo.gl/YWgJtE
Subscribe for more https://goo.gl/xrpGsB

Follow Adele on:

Facebook - https://www.facebook.com/Adele
Twitter - https://twitter.com/Adele 
Instagram - http://instagram.com/Adele

http://vevo.ly/xO8jpd",2d,116508,PT3M46S,0,True,3207327,none,rectangular,2016-05-23T01:46:00.000Z,,"['Adele', 'Send My Love (To Your New Lover)', '25', '21', '19', 'XL Recordings', 'Set Fire To The Rain', 'Rolling In The Deep', 'Chasing Pavements', 'Hometown Glory', 'Someone Like You', 'Hello', 'When We Were Young']",Adele - Send My Love (To Your New Lover),fk4BbF7B29w,515175036,CJYBEAA
22,false,10,UCUFdeo1oLLH_QPlaQfZrqbg,BackstreetBoysVEVO,127882,xxNoneFoundxx,sd,"Backstreet Boys' official music video for 'I Want It That Way'. Click to listen to Backstreet Boys on Spotify: http://smarturl.it/BBSpot?IQid=BBTW

Backstreet Boys will be going back on tour in 2017 starting on March 1! 

Buy/Listen The Essential Backstreet Boys:
Amazon - http://smarturl.it/bsb_te_amzn?IQid=y...
iTunes - http://smarturl.it/bsb_te_itunes?IQid...
Spotify - http://smarturl.it/bsb_te_spotify?IQi... 

About The Essential:
Two CD 29-track compilation from the boyband featuring hits, album tracks and fan favorites including ""Everybody (Backstreet's Back)"", ""I Want It That Way"", ""Larger Than Life"", ""Quit Playing Games (With My Heart)"" and more favorites.

More from Backstreet Boys
Incomplete: https://youtu.be/WVe80iZtlYU
Show Me The Meaning Of Being Lonely: https://youtu.be/aBt8fN7mJNg
As Long As You Love Me: https://youtu.be/0Gl2QnHNpkA

More great Ultimate Hits Of The Nineties videos here: http://smarturl.it/UHNPlaylist?IQid=BBTW

Follow Backstreet Boys
Website - http://www.backstreetboys.com/
Facebook - https://www.facebook.com/backstreetboys
Twitter - https://twitter.com/backstreetboys
YouTube - http://smarturl.it/BKBSub?IQid=BBTW

---------

Lyrics:

Tell me why
Ain't nothin' buta heartache
Tell me why
Ain't nothin' but a mistake
Tell me why
I never wanna hear you say
I want it that way",2d,80452,PT3M40S,0,True,1999425,none,rectangular,2009-10-25T07:07:57.000Z,"{'allowed': ['NG', 'NF', 'NE', 'NC', 'NA', 'NO', 'NL', 'FR', 'NI', 'FO', 'FM', 'FK', 'FJ', 'FI', 'NP', 'BO', 'NZ', 'BN', 'VN', 'PM', 'BM', 'VI', 'VG', 'VE', 'VC', 'VA', 'VU', 'BA', 'GP', 'GQ', 'GR', 'GS', 'GT', 'GU', 'GW', 'GY', 'GA', 'GB', 'GD', 'GE', 'GF', 'GG', 'GH', 'GI', 'BD', 'GL', 'GM', 'GN', 'WF', 'BZ', 'NU', 'WS', 'OM', 'NR', 'LA', 'LC', 'DZ', 'PS', 'LI', 'LK', 'AT', 'KY', 'BS', 'DK', 'DJ', 'DM', 'LT', 'DO', 'LV', 'LY', 'DE', 'TH', 'TK', 'TJ', 'TM', 'TL', 'TO', 'TN', 'TC', 'TD', 'TG', 'TF', 'TZ', 'ES', 'ZM', 'TR', 'TT', 'TW', 'TV', 'MC', 'MA', 'MF', 'MG', 'MD', 'ME', 'ER', 'MK', 'MH', 'MN', 'MO', 'ML', 'MM', 'MR', 'MS', 'EH', 'MQ', 'MV', 'ET', 'MT', 'MU', 'MZ', 'EC', 'MX', 'MY', 'EG', 'EE', 'UM', 'UA', 'MP', 'UZ', 'SC', 'UY', 'US', 'SR', 'SE', 'MW', 'BJ', 'BI', 'BH', 'SX', 'SY', 'SZ', 'BL', 'ST', 'BB', 'SV', 'BG', 'BF', 'BE', 'SS', 'SL', 'SM', 'BY', 'SO', 'SH', 'SI', 'SJ', 'SK', 'SD', 'BR', 'BQ', 'SG', 'BW', 'BV', 'SB', 'BT', 'JP', 'LB', 'JE', 'JO', 'JM', 'CL', 'CM', 'CN', 'CO', 'CH', 'CI', 'CK', 'CD', 'CF', 'CG', 'CA', 'CC', 'SN', 'CX', 'CY', 'CZ', 'CU', 'CV', 'CW', 'CR', 'KW', 'KP', 'KR', 'AZ', 'LS', 'KZ', 'KE', 'LR', 'SA', 'LU', 'KN', 'KH', 'KI', 'KG', 'YE', 'RO', 'UG', 'YT', 'PE', 'PG', 'PF', 'PA', 'IO', 'AX', 'HT', 'PN', 'PH', 'PK', 'HR', 'HM', 'PT', 'PW', 'HN', 'HK', 'PR', 'PY', 'AW', 'ZA', 'AU', 'AR', 'AS', 'AQ', 'RS', 'RW', 'RU', 'KM', 'AF', 'AG', 'AD', 'AE', 'ZW', 'AO', 'AL', 'AM', 'RE', 'AI', 'QA', 'IT', 'IR', 'IS', 'IQ', 'IN', 'HU', 'IL', 'IM', 'PL', 'ID', 'IE']}","['BackstreetBoysvevo', 'vevo', 'official', 'music video', 'video', 'hq', 'Tell Me Why', 'Millenium', 'single', 'album', 'Backstreet Boys', 'I Want It That Way', 'Jive', 'Pop']",Backstreet Boys - I Want It That Way,4fndeDfaWCg,509793532,CJYBEAA
23,true,10,UC3IZKseVpdzPSBaWxBxundA,ibighit,1869733,ko,hd,"​BTS (방탄소년단) 'DNA' Official MV



Credits:


Director : YongSeok Choi (Lumpens)
Assistant Director : WonJu Lee (Lumpens)
Director of Photography : HyunWoo Nam(GDW)
Gaffer : HyunSuk Song (Real Lighting)
Art Director : JinSil Park (MU:E)




Choreography & performance direction: Sungdeuk Son
Choreography by: ​Christopher Martin, Keone & Mari



BigHit Entertainment. All rights reserved. 
Unauthorized reproduction is a violation of applicable laws. 
Manufactured by BigHit Entertainment, Seoul, Korea.




Connect with BTS:
http://www.ibighit.com 
http://twitter.com/BTS_bighit 
http://twitter.com/BTS_twt 
https://www.facebook.com/ibighit/
http://www.facebook.com/bangtan.official
http://instagram.com/BTS.bighitofficial
http://weibo.com/BTSbighit",2d,374362,PT4M16S,0,True,6696936,none,rectangular,2017-09-18T09:00:02.000Z,,"['BIGHIT', '빅히트', '방탄소년단', 'BTS', 'BANGTAN', '방탄', 'DNA', '디앤에이']",BTS (방탄소년단) 'DNA' Official MV,MBdVXkSdhwU,505303256,CJYBEAA
24,false,10,UCEuOwB9vSL1oPKGNdONB4ig,Red Hot Chili Peppers,78287,xxNoneFoundxx,sd,"Watch the music video for ""Californication"" now!

Californication available here: http://smarturl.it/getrhcpcalifornica

""Californication"" is the Red Hot Chili Peppers' fourth single and sixth track from their 1999 seventh studio album, Californication. Released as a single in 2000, the song reached #69 on the Billboard Hot 100 in the US, and #16 on the UK charts, and hit #1 on both US Mainstream Rock Tracks for 2 weeks and US Modern Rock Tracks for 1 week.

http://redhotchilipeppers.com 
http://instagram.com/chilipeppers  
https://facebook.com/chilipeppers 
https://twitter.com/chilipeppers 
http://chilipeppers.tumblr.com

© 2006 WMG",2d,70117,PT5M22S,0,True,1762752,none,rectangular,2009-10-27T02:35:59.000Z,"{'blocked': ['BZ', 'BY', 'BV', 'BW', 'BT', 'ZM', 'BS', 'BN', 'ZW', 'BL', 'BM', 'BJ', 'BH', 'BI', 'BF', 'BD', 'KY', 'BB', 'AG', 'AF', 'AE', 'AI', 'RE', 'AO', 'KG', 'AM', 'AS', 'AQ', 'AW', 'IM', 'RW', 'AX', 'CX', 'CV', 'CR', 'CM', 'GF', 'CI', 'CK', 'CD', 'CG', 'CF', 'CC', 'SM', 'SL', 'SO', 'SN', 'SH', 'SJ', 'SD', 'SA', 'SC', 'SB', 'JE', 'KZ', 'SZ', 'JO', 'JM', 'SR', 'PW', 'OM', 'PR', 'PS', 'PF', 'PA', 'PM', 'PN', 'PK', 'MN', 'YE', 'ML', 'ST', 'YT', 'SV', 'HT', 'HM', 'HN', 'IQ', 'MD', 'LK', 'FJ', 'FK', 'FO', 'FM', 'MO', 'VC', 'MM', 'VA', 'VG', 'MH', 'MG', 'MF', 'VI', 'VN', 'MA', 'MZ', 'VU', 'MW', 'MV', 'MU', 'MS', 'MR', 'MQ', 'MP', 'GQ', 'GP', 'GS', 'GU', 'GT', 'GW', 'GY', 'GA', 'GE', 'GD', 'GG', 'AZ', 'GI', 'GH', 'GM', 'GL', 'GN', 'NI', 'WF', 'NC', 'NA', 'NF', 'NE', 'WS', 'NR', 'NP', 'NU', 'DZ', 'DJ', 'DM', 'DO', 'KW', 'TK', 'TL', 'TM', 'TN', 'TO', 'TC', 'TD', 'QA', 'TF', 'TG', 'KE', 'TZ', 'KM', 'KN', 'TT', 'KH', 'TV', 'ET', 'ER', 'TJ', 'EC', 'EH', 'UG', 'LR', 'LS', 'LY', 'UM', 'IO', 'LA', 'LB', 'LC', 'LI', 'KI', 'UZ']}","['Red Hot Chili Peppers', 'Californication', 'californication music video', 'Red Hot Chili Peppers (Musical Group)', 'Californication (Musical Album)', 'Californication (Composition)', 'official red hot chili peppers', 'rhcp', 'red hot chili peppers music video', 'greatest hits', 'under the bridge']",Red Hot Chili Peppers - Californication [Official Music Video],YlUKcNNmywk,505961714,CJYBEAA
